Timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_packets_s,flow_bytes_s,Label
2025-05-02 19:18:34.871428,192.168.0.247,10.0.0.249,47659,117,6,2,800,BENIGN
2025-05-02 19:18:34.922102,192.168.0.208,10.0.0.109,43677,495,6,5,6200,BENIGN
2025-05-02 19:18:34.972589,192.168.0.147,10.0.0.123,16933,230,6,10,8030,BENIGN
2025-05-02 19:18:35.023133,192.168.0.186,10.0.0.102,52934,722,6,1,1496,BENIGN
2025-05-02 19:18:35.073672,192.168.0.14,10.0.0.114,59348,225,17,9,7776,PORT_SCAN
2025-05-02 19:18:35.124001,192.168.0.169,10.0.0.93,15199,22,1,10,810,BENIGN
2025-05-02 19:18:35.174608,192.168.0.116,10.0.0.5,42747,251,17,7,1099,BENIGN
2025-05-02 19:18:35.231258,192.168.0.137,10.0.0.222,26574,657,6,3,1698,BENIGN
2025-05-02 19:18:35.298888,192.168.0.108,10.0.0.24,51717,646,6,5,1235,DOS
2025-05-02 19:18:35.349442,192.168.0.149,10.0.0.215,58183,828,6,10,11330,BENIGN
2025-05-02 19:18:35.405225,192.168.0.200,10.0.0.249,50687,771,1,4,1668,BENIGN
2025-05-02 19:18:35.456760,192.168.0.16,10.0.0.203,51339,532,6,4,656,BENIGN
2025-05-02 19:18:35.509012,192.168.0.96,10.0.0.160,58696,425,1,8,6848,BENIGN
2025-05-02 19:18:35.559577,192.168.0.151,10.0.0.188,14772,250,6,10,13380,BENIGN
2025-05-02 19:18:35.610181,192.168.0.227,10.0.0.139,63840,820,17,1,99,BENIGN
2025-05-02 19:18:35.670460,192.168.0.44,10.0.0.151,45895,677,17,3,2649,BENIGN
2025-05-02 19:18:35.721573,192.168.0.108,10.0.0.131,25058,814,1,8,2000,BENIGN
2025-05-02 19:18:35.772432,192.168.0.59,10.0.0.54,11533,471,17,3,3444,BENIGN
2025-05-02 19:18:35.823132,192.168.0.221,10.0.0.237,5382,760,17,1,1210,BENIGN
2025-05-02 19:18:35.873710,192.168.0.44,10.0.0.23,60434,696,17,3,261,BENIGN
2025-05-02 19:18:35.956820,192.168.0.13,10.0.0.133,32142,186,1,3,2577,BENIGN
2025-05-02 19:18:36.007490,192.168.0.134,10.0.0.8,63454,290,6,6,6018,BENIGN
2025-05-02 19:18:36.059784,192.168.0.89,10.0.0.162,65185,480,6,10,2150,BENIGN
2025-05-02 19:18:36.112634,192.168.0.100,10.0.0.97,57612,422,17,10,11430,BENIGN
2025-05-02 19:18:36.173271,192.168.0.86,10.0.0.187,11808,262,1,4,3228,BENIGN
2025-05-02 19:18:36.224092,192.168.0.35,10.0.0.82,49652,744,17,5,1805,BENIGN
2025-05-02 19:18:36.274711,192.168.0.148,10.0.0.129,35175,313,6,8,1072,BENIGN
2025-05-02 19:18:36.336442,192.168.0.67,10.0.0.232,63037,437,17,1,1182,BENIGN
2025-05-02 19:18:36.387971,192.168.0.105,10.0.0.64,16562,510,17,6,2484,BENIGN
2025-05-02 19:18:36.438850,192.168.0.26,10.0.0.253,8663,616,1,2,134,BENIGN
2025-05-02 19:18:36.490767,192.168.0.197,10.0.0.29,32943,1008,17,4,1464,BENIGN
2025-05-02 19:18:36.541953,192.168.0.153,10.0.0.144,42529,13,17,2,2174,BENIGN
2025-05-02 19:18:36.592557,192.168.0.224,10.0.0.133,6992,204,17,7,7007,BENIGN
2025-05-02 19:18:36.643160,192.168.0.252,10.0.0.163,34801,295,1,6,1134,BENIGN
2025-05-02 19:18:36.693650,192.168.0.167,10.0.0.61,56803,157,1,6,6696,BENIGN
2025-05-02 19:18:36.744085,192.168.0.110,10.0.0.104,10463,207,1,7,10248,BENIGN
2025-05-02 19:18:36.794887,192.168.0.24,10.0.0.77,16652,86,6,2,1486,BENIGN
2025-05-02 19:18:36.845517,192.168.0.8,10.0.0.173,4603,99,1,3,384,BENIGN
2025-05-02 19:18:36.895847,192.168.0.174,10.0.0.2,58234,574,17,2,2750,BENIGN
2025-05-02 19:18:36.946110,192.168.0.197,10.0.0.193,10955,890,1,2,936,BENIGN
2025-05-02 19:18:36.996339,192.168.0.242,10.0.0.119,48058,758,1,9,9063,BENIGN
2025-05-02 19:18:37.046590,192.168.0.122,10.0.0.222,27831,67,17,6,3660,BENIGN
2025-05-02 19:18:37.097146,192.168.0.209,10.0.0.87,3336,89,1,7,7427,BENIGN
2025-05-02 19:18:37.147480,192.168.0.150,10.0.0.218,49764,743,1,4,3076,BENIGN
2025-05-02 19:18:37.198773,192.168.0.55,10.0.0.27,26736,452,17,4,2020,BENIGN
2025-05-02 19:18:37.257954,192.168.0.91,10.0.0.236,38844,991,6,4,1536,BENIGN
2025-05-02 19:18:37.311106,192.168.0.81,10.0.0.6,44097,402,17,9,1125,BENIGN
2025-05-02 19:18:37.395446,192.168.0.144,10.0.0.157,48742,576,17,7,2170,BENIGN
2025-05-02 19:18:37.448896,192.168.0.154,10.0.0.207,51199,228,17,2,996,DOS
2025-05-02 19:18:37.501591,192.168.0.215,10.0.0.91,19875,198,6,9,10188,BENIGN
2025-05-02 19:18:37.552415,192.168.0.201,10.0.0.142,42471,219,1,9,10881,BENIGN
2025-05-02 19:18:37.607020,192.168.0.12,10.0.0.189,49365,242,6,9,8604,BENIGN
2025-05-02 19:18:37.659143,192.168.0.215,10.0.0.88,56306,978,6,8,5744,BENIGN
2025-05-02 19:18:37.710038,192.168.0.99,10.0.0.93,23453,589,6,9,2907,BENIGN
2025-05-02 19:18:37.761648,192.168.0.26,10.0.0.16,51757,832,1,4,1976,BENIGN
2025-05-02 19:18:37.812207,192.168.0.234,10.0.0.67,4217,57,1,7,7903,BENIGN
2025-05-02 19:18:37.862687,192.168.0.152,10.0.0.178,62959,365,6,3,4395,BENIGN
2025-05-02 19:18:37.913354,192.168.0.59,10.0.0.217,16874,35,17,1,804,BENIGN
2025-05-02 19:18:37.999729,192.168.0.167,10.0.0.90,64078,131,6,6,7914,BENIGN
2025-05-02 19:18:38.058088,192.168.0.229,10.0.0.9,30246,984,1,7,8673,BENIGN
2025-05-02 19:18:38.110017,192.168.0.28,10.0.0.217,59227,828,6,10,3370,BENIGN
2025-05-02 19:18:38.165355,192.168.0.159,10.0.0.112,7263,277,17,8,8776,BENIGN
2025-05-02 19:18:38.221791,192.168.0.171,10.0.0.43,20345,545,1,4,3628,BENIGN
2025-05-02 19:18:38.275326,192.168.0.143,10.0.0.112,11007,563,6,1,1292,BENIGN
2025-05-02 19:18:38.326527,192.168.0.141,10.0.0.116,14725,972,1,10,13910,BENIGN
2025-05-02 19:18:38.390130,192.168.0.159,10.0.0.116,3264,931,1,2,1034,BENIGN
2025-05-02 19:18:38.441731,192.168.0.205,10.0.0.182,57341,208,17,10,5840,BENIGN
2025-05-02 19:18:38.530094,192.168.0.66,10.0.0.188,48388,261,6,4,2572,BENIGN
2025-05-02 19:18:38.581027,192.168.0.220,10.0.0.32,61491,998,17,2,316,BENIGN
2025-05-02 19:18:38.631447,192.168.0.185,10.0.0.241,20559,246,17,2,2762,BENIGN
2025-05-02 19:18:38.682084,192.168.0.227,10.0.0.69,19309,989,17,10,5370,BENIGN
2025-05-02 19:18:38.732441,192.168.0.117,10.0.0.14,54417,313,6,4,260,BENIGN
2025-05-02 19:18:38.782881,192.168.0.21,10.0.0.147,23712,964,17,3,1509,BENIGN
2025-05-02 19:18:38.833308,192.168.0.145,10.0.0.225,7326,954,17,8,7304,BENIGN
2025-05-02 19:18:38.883961,192.168.0.172,10.0.0.48,43320,845,6,2,2444,BENIGN
2025-05-02 19:18:38.934328,192.168.0.194,10.0.0.27,46163,364,6,2,1648,BENIGN
2025-05-02 19:18:38.984525,192.168.0.123,10.0.0.204,24804,67,6,10,12810,BENIGN
2025-05-02 19:18:39.034867,192.168.0.214,10.0.0.104,40970,381,1,10,12370,BENIGN
2025-05-02 19:18:39.085143,192.168.0.197,10.0.0.92,35024,589,17,7,1043,BENIGN
2025-05-02 19:18:39.135787,192.168.0.46,10.0.0.167,54229,836,17,8,4880,BENIGN
2025-05-02 19:18:39.186231,192.168.0.208,10.0.0.229,55149,802,6,2,2710,BENIGN
2025-05-02 19:18:39.260026,192.168.0.104,10.0.0.227,42970,1005,1,5,2945,DOS
2025-05-02 19:18:39.331065,192.168.0.29,10.0.0.139,56940,498,6,9,8685,BENIGN
2025-05-02 19:18:39.384300,192.168.0.149,10.0.0.55,28714,867,6,10,12280,PORT_SCAN
2025-05-02 19:18:39.474200,192.168.0.222,10.0.0.252,28982,776,17,1,107,BENIGN
2025-05-02 19:18:39.524970,192.168.0.157,10.0.0.192,40379,598,6,5,1040,DOS
2025-05-02 19:18:39.576034,192.168.0.232,10.0.0.189,37511,62,1,1,476,BENIGN
2025-05-02 19:18:39.639388,192.168.0.3,10.0.0.59,25886,59,17,2,990,BENIGN
2025-05-02 19:18:39.689691,192.168.0.142,10.0.0.160,7662,147,17,9,8100,BENIGN
2025-05-02 19:18:39.757105,192.168.0.190,10.0.0.26,37105,474,1,3,3918,BENIGN
2025-05-02 19:18:39.808572,192.168.0.6,10.0.0.25,49749,54,17,10,3740,BENIGN
2025-05-02 19:18:39.859139,192.168.0.109,10.0.0.5,52401,729,6,3,1038,BENIGN
2025-05-02 19:18:39.916294,192.168.0.60,10.0.0.93,61622,362,6,6,3906,BENIGN
2025-05-02 19:18:39.991715,192.168.0.18,10.0.0.234,60441,736,1,10,3220,BENIGN
2025-05-02 19:18:40.043127,192.168.0.21,10.0.0.140,1208,169,17,4,5836,BENIGN
2025-05-02 19:18:40.095019,192.168.0.32,10.0.0.199,12742,629,17,5,880,BENIGN
2025-05-02 19:18:40.150158,192.168.0.182,10.0.0.205,63480,892,1,1,678,BENIGN
2025-05-02 19:18:40.202748,192.168.0.73,10.0.0.65,44212,316,6,6,6852,BENIGN
2025-05-02 19:18:40.255624,192.168.0.60,10.0.0.190,2622,228,6,6,1152,BENIGN
2025-05-02 19:18:40.306067,192.168.0.220,10.0.0.64,19063,870,1,6,5472,BENIGN
2025-05-02 19:18:40.356665,192.168.0.66,10.0.0.216,34313,395,17,2,2916,BENIGN
2025-05-02 19:18:40.406990,192.168.0.43,10.0.0.227,39226,517,6,3,3417,BENIGN
2025-05-02 19:18:40.460468,192.168.0.178,10.0.0.153,41500,834,17,8,808,BENIGN
2025-05-02 19:18:40.515130,192.168.0.252,10.0.0.163,37262,240,6,6,1920,BENIGN
2025-05-02 19:18:40.566306,192.168.0.197,10.0.0.131,27175,781,17,6,4812,BENIGN
2025-05-02 19:18:40.616937,192.168.0.4,10.0.0.225,22168,673,17,1,340,BENIGN
2025-05-02 19:18:40.667124,192.168.0.113,10.0.0.129,25466,688,1,7,2016,BENIGN
2025-05-02 19:18:40.722611,192.168.0.6,10.0.0.137,62535,469,1,10,2950,DDoS
2025-05-02 19:18:40.772963,192.168.0.60,10.0.0.162,54699,558,1,7,10311,BENIGN
2025-05-02 19:18:40.823249,192.168.0.128,10.0.0.187,33549,802,1,5,6890,PORT_SCAN
2025-05-02 19:18:40.873878,192.168.0.228,10.0.0.215,11991,821,6,8,6504,BENIGN
2025-05-02 19:18:40.924895,192.168.0.172,10.0.0.61,56069,219,6,1,756,BENIGN
2025-05-02 19:18:40.975206,192.168.0.26,10.0.0.65,15495,311,6,7,6874,BENIGN
2025-05-02 19:18:41.025747,192.168.0.208,10.0.0.228,64067,748,1,6,7794,BENIGN
2025-05-02 19:18:41.076207,192.168.0.73,10.0.0.97,59979,439,6,4,456,BENIGN
2025-05-02 19:18:41.126522,192.168.0.76,10.0.0.49,10750,250,17,5,1635,BENIGN
2025-05-02 19:18:41.176826,192.168.0.146,10.0.0.157,43004,964,6,8,4224,BENIGN
2025-05-02 19:18:41.230501,192.168.0.138,10.0.0.66,30352,567,17,5,6365,BENIGN
2025-05-02 19:18:41.297551,192.168.0.210,10.0.0.232,35506,268,6,9,5076,BENIGN
2025-05-02 19:18:41.348002,192.168.0.110,10.0.0.230,63356,44,6,7,1981,DOS
2025-05-02 19:18:41.398441,192.168.0.53,10.0.0.90,52854,170,17,6,1488,BENIGN
2025-05-02 19:18:41.466688,192.168.0.242,10.0.0.44,55576,818,1,9,9378,BENIGN
2025-05-02 19:18:41.517881,192.168.0.48,10.0.0.145,60786,200,6,6,7968,BENIGN
2025-05-02 19:18:41.569415,192.168.0.238,10.0.0.192,49980,984,1,10,2110,BENIGN
2025-05-02 19:18:41.620034,192.168.0.100,10.0.0.214,49029,461,1,1,474,BENIGN
2025-05-02 19:18:41.675055,192.168.0.24,10.0.0.155,33241,110,6,2,1130,BENIGN
2025-05-02 19:18:41.728916,192.168.0.66,10.0.0.11,50646,117,1,9,8388,BENIGN
2025-05-02 19:18:41.819796,192.168.0.13,10.0.0.190,2879,1004,6,1,1197,BENIGN
2025-05-02 19:18:41.870313,192.168.0.154,10.0.0.59,17044,425,1,7,6412,BENIGN
2025-05-02 19:18:41.921636,192.168.0.102,10.0.0.26,11905,226,6,7,1995,BENIGN
2025-05-02 19:18:42.001172,192.168.0.48,10.0.0.139,44674,580,6,10,7740,BENIGN
2025-05-02 19:18:42.052442,192.168.0.235,10.0.0.81,60873,843,17,10,5120,BENIGN
2025-05-02 19:18:42.105264,192.168.0.144,10.0.0.39,34768,151,17,7,4515,BENIGN
2025-05-02 19:18:42.155574,192.168.0.234,10.0.0.202,2004,137,17,8,6312,BENIGN
2025-05-02 19:18:42.206547,192.168.0.49,10.0.0.214,42529,51,17,4,2264,BENIGN
2025-05-02 19:18:42.263083,192.168.0.180,10.0.0.35,5153,267,1,3,2433,BENIGN
2025-05-02 19:18:42.313556,192.168.0.221,10.0.0.54,2296,550,17,8,3832,PORT_SCAN
2025-05-02 19:18:42.364179,192.168.0.38,10.0.0.76,44990,873,6,6,804,BENIGN
2025-05-02 19:18:42.416375,192.168.0.9,10.0.0.170,32252,574,6,3,2565,BENIGN
2025-05-02 19:18:42.475106,192.168.0.133,10.0.0.87,19586,969,1,4,1076,DOS
2025-05-02 19:18:42.525351,192.168.0.154,10.0.0.99,9634,443,17,1,1068,BENIGN
2025-05-02 19:18:42.575787,192.168.0.209,10.0.0.91,35780,564,1,6,6888,BENIGN
2025-05-02 19:18:42.626196,192.168.0.56,10.0.0.149,58911,335,17,2,888,BENIGN
2025-05-02 19:18:42.676528,192.168.0.91,10.0.0.121,41187,582,17,10,5710,PORT_SCAN
2025-05-02 19:18:42.727141,192.168.0.195,10.0.0.37,46046,790,6,8,4568,BENIGN
2025-05-02 19:18:42.777402,192.168.0.151,10.0.0.189,11822,181,1,1,621,PORT_SCAN
2025-05-02 19:18:42.827966,192.168.0.224,10.0.0.163,14997,990,1,8,6304,BENIGN
2025-05-02 19:18:42.883252,192.168.0.107,10.0.0.221,9593,689,6,1,434,BENIGN
2025-05-02 19:18:42.933574,192.168.0.173,10.0.0.190,14705,435,6,4,1456,DDoS
2025-05-02 19:18:42.984007,192.168.0.12,10.0.0.55,10582,411,1,4,2120,BENIGN
2025-05-02 19:18:43.034696,192.168.0.19,10.0.0.200,31284,700,6,8,4640,BENIGN
2025-05-02 19:18:43.085360,192.168.0.189,10.0.0.187,50251,447,6,9,4059,BENIGN
2025-05-02 19:18:43.135980,192.168.0.1,10.0.0.181,3968,71,17,4,2396,DOS
2025-05-02 19:18:43.186250,192.168.0.78,10.0.0.204,26742,577,6,6,7710,BENIGN
2025-05-02 19:18:43.242181,192.168.0.122,10.0.0.90,19481,935,17,7,1330,BENIGN
2025-05-02 19:18:43.320921,192.168.0.58,10.0.0.80,39722,370,6,3,624,DOS
2025-05-02 19:18:43.380289,192.168.0.114,10.0.0.207,3054,829,17,3,1965,BENIGN
2025-05-02 19:18:43.455005,192.168.0.103,10.0.0.71,23693,834,6,10,5050,BENIGN
2025-05-02 19:18:43.506567,192.168.0.53,10.0.0.48,3922,292,1,9,7641,BENIGN
2025-05-02 19:18:43.557421,192.168.0.241,10.0.0.130,38580,578,6,8,5600,BENIGN
2025-05-02 19:18:43.608109,192.168.0.96,10.0.0.254,22379,126,6,6,3798,BENIGN
2025-05-02 19:18:43.659242,192.168.0.216,10.0.0.65,31864,310,6,2,2602,BENIGN
2025-05-02 19:18:43.710535,192.168.0.36,10.0.0.53,22135,789,1,4,2984,BENIGN
2025-05-02 19:18:43.761243,192.168.0.90,10.0.0.237,44848,878,6,10,7260,BENIGN
2025-05-02 19:18:43.812242,192.168.0.175,10.0.0.243,32307,329,6,6,7254,BENIGN
