Timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_packets_s,flow_bytes_s,Label
2025-05-02 18:09:43.814617,192.168.0.10,10.0.0.206,54498,924,17,8,5912,BENIGN
2025-05-02 18:09:43.875562,192.168.0.108,10.0.0.249,41570,1018,1,2,2664,BENIGN
2025-05-02 18:09:43.926407,192.168.0.44,10.0.0.2,12677,592,17,6,7092,BENIGN
2025-05-02 18:09:43.979869,192.168.0.156,10.0.0.33,12102,597,17,4,2376,BENIGN
2025-05-02 18:09:44.030377,192.168.0.228,10.0.0.62,10997,233,17,1,571,BENIGN
2025-05-02 18:09:44.110012,192.168.0.220,10.0.0.220,23899,819,1,3,3645,BENIGN
2025-05-02 18:09:44.301904,192.168.0.129,10.0.0.130,10603,33,6,2,2748,DDoS
2025-05-02 18:09:44.354399,192.168.0.198,10.0.0.202,26512,637,6,9,4761,BENIGN
2025-05-02 18:09:44.414478,192.168.0.199,10.0.0.68,44376,926,17,9,8037,BENIGN
2025-05-02 18:09:44.479931,192.168.0.38,10.0.0.100,30670,200,6,8,11488,PORT_SCAN
2025-05-02 18:09:44.530726,192.168.0.55,10.0.0.14,11124,892,1,7,7623,BENIGN
2025-05-02 18:09:44.581895,192.168.0.41,10.0.0.80,42117,842,6,8,5104,BENIGN
2025-05-02 18:09:44.632290,192.168.0.217,10.0.0.180,64941,770,6,10,3920,DOS
2025-05-02 18:09:44.687839,192.168.0.99,10.0.0.248,15667,330,17,8,1680,BENIGN
2025-05-02 18:09:44.739780,192.168.0.196,10.0.0.238,36446,152,1,2,1614,BENIGN
2025-05-02 18:09:44.793889,192.168.0.146,10.0.0.113,63191,457,1,8,3096,BENIGN
2025-05-02 18:09:44.845190,192.168.0.170,10.0.0.198,39173,60,1,10,7570,BENIGN
2025-05-02 18:09:44.904076,192.168.0.141,10.0.0.170,20448,30,17,9,5661,BENIGN
2025-05-02 18:09:44.955288,192.168.0.78,10.0.0.140,60857,844,17,1,586,BENIGN
2025-05-02 18:09:45.005815,192.168.0.106,10.0.0.132,28262,213,6,10,9860,BENIGN
2025-05-02 18:09:45.063575,192.168.0.140,10.0.0.69,48450,950,17,3,972,BENIGN
2025-05-02 18:09:45.129069,192.168.0.29,10.0.0.74,49650,477,6,3,1497,BENIGN
2025-05-02 18:09:45.179442,192.168.0.134,10.0.0.10,49797,731,17,7,1211,DOS
2025-05-02 18:09:45.229902,192.168.0.45,10.0.0.228,40055,9,17,2,978,DDoS
2025-05-02 18:09:45.280293,192.168.0.9,10.0.0.232,27187,753,1,10,9770,BENIGN
2025-05-02 18:09:45.330818,192.168.0.38,10.0.0.68,9113,954,1,7,7938,BENIGN
2025-05-02 18:09:45.381031,192.168.0.238,10.0.0.88,46071,986,17,9,3879,BENIGN
2025-05-02 18:09:45.431650,192.168.0.241,10.0.0.131,29479,492,6,8,6816,BENIGN
2025-05-02 18:09:45.483112,192.168.0.235,10.0.0.248,46812,742,6,10,5200,BENIGN
2025-05-02 18:09:45.553838,192.168.0.132,10.0.0.112,3211,450,6,8,1312,BENIGN
2025-05-02 18:09:45.604535,192.168.0.59,10.0.0.228,6395,700,6,9,3528,BENIGN
2025-05-02 18:09:45.683050,192.168.0.147,10.0.0.227,61104,715,6,6,8682,BENIGN
2025-05-02 18:09:45.740666,192.168.0.98,10.0.0.40,23931,418,6,5,1335,BENIGN
2025-05-02 18:09:45.791757,192.168.0.221,10.0.0.12,58410,715,6,1,1241,BENIGN
2025-05-02 18:09:45.848054,192.168.0.30,10.0.0.51,39327,854,1,1,1298,BENIGN
2025-05-02 18:09:45.899742,192.168.0.38,10.0.0.143,55173,610,1,1,831,BENIGN
2025-05-02 18:09:45.954470,192.168.0.40,10.0.0.207,64366,512,6,9,9243,BENIGN
2025-05-02 18:09:46.057971,192.168.0.120,10.0.0.253,16508,199,6,1,1317,BENIGN
2025-05-02 18:09:46.108454,192.168.0.250,10.0.0.96,47683,90,17,1,1479,BENIGN
2025-05-02 18:09:46.159250,192.168.0.59,10.0.0.59,4890,484,17,10,12300,BENIGN
2025-05-02 18:09:46.211648,192.168.0.43,10.0.0.132,51399,391,6,2,1038,BENIGN
2025-05-02 18:09:46.313860,192.168.0.248,10.0.0.93,19895,786,6,1,921,BENIGN
2025-05-02 18:09:46.374867,192.168.0.199,10.0.0.107,33734,167,6,1,60,BENIGN
2025-05-02 18:09:46.439977,192.168.0.196,10.0.0.136,25852,784,1,8,6440,BENIGN
2025-05-02 18:09:46.496291,192.168.0.204,10.0.0.27,29162,705,1,3,510,BENIGN
2025-05-02 18:09:46.547017,192.168.0.250,10.0.0.61,53530,671,6,3,759,BENIGN
2025-05-02 18:09:46.608683,192.168.0.113,10.0.0.67,28756,706,17,3,2064,BENIGN
2025-05-02 18:09:46.661997,192.168.0.253,10.0.0.32,27320,853,6,1,1385,BENIGN
2025-05-02 18:09:46.716382,192.168.0.105,10.0.0.246,59725,361,1,7,3430,BENIGN
2025-05-02 18:09:46.769747,192.168.0.54,10.0.0.148,10405,350,1,10,4760,BENIGN
2025-05-02 18:09:46.828356,192.168.0.78,10.0.0.234,33733,54,1,1,120,BENIGN
2025-05-02 18:09:46.926396,192.168.0.164,10.0.0.32,1994,650,6,8,3952,BENIGN
2025-05-02 18:09:46.982657,192.168.0.184,10.0.0.86,57775,973,6,9,13347,BENIGN
2025-05-02 18:09:47.032973,192.168.0.192,10.0.0.147,31211,744,17,2,928,BENIGN
2025-05-02 18:09:47.096658,192.168.0.147,10.0.0.71,27024,783,17,10,14530,BENIGN
2025-05-02 18:09:47.147366,192.168.0.38,10.0.0.127,1881,2,1,8,10560,BENIGN
2025-05-02 18:09:47.199962,192.168.0.136,10.0.0.108,7444,811,6,5,4400,BENIGN
2025-05-02 18:09:47.250510,192.168.0.174,10.0.0.197,60620,652,6,7,9884,BENIGN
2025-05-02 18:09:47.302253,192.168.0.179,10.0.0.113,59279,136,17,5,4780,BENIGN
2025-05-02 18:09:47.352937,192.168.0.94,10.0.0.71,49647,221,1,10,8840,BENIGN
2025-05-02 18:09:47.403390,192.168.0.132,10.0.0.253,4961,766,1,9,7137,BENIGN
2025-05-02 18:09:47.474082,192.168.0.121,10.0.0.191,22681,342,17,1,1423,BENIGN
2025-05-02 18:09:47.525729,192.168.0.77,10.0.0.2,4841,384,6,8,1896,BENIGN
2025-05-02 18:09:47.576214,192.168.0.75,10.0.0.37,51263,937,6,4,748,DOS
2025-05-02 18:09:47.635965,192.168.0.38,10.0.0.140,50782,831,17,1,1328,BENIGN
2025-05-02 18:09:47.687269,192.168.0.115,10.0.0.120,12345,885,1,3,3708,BENIGN
2025-05-02 18:09:47.737889,192.168.0.231,10.0.0.222,15289,851,6,9,8694,BENIGN
2025-05-02 18:09:47.788451,192.168.0.60,10.0.0.132,30134,327,1,7,5523,BENIGN
2025-05-02 18:09:47.839591,192.168.0.107,10.0.0.138,37759,418,6,6,7944,BENIGN
2025-05-02 18:09:47.890304,192.168.0.15,10.0.0.163,24887,597,17,9,4311,BENIGN
2025-05-02 18:09:47.940668,192.168.0.72,10.0.0.93,23266,53,6,10,14130,BENIGN
2025-05-02 18:09:47.991014,192.168.0.207,10.0.0.76,32132,1018,6,10,760,BENIGN
2025-05-02 18:09:48.041298,192.168.0.32,10.0.0.76,28834,304,17,7,6454,BENIGN
2025-05-02 18:09:48.127010,192.168.0.15,10.0.0.44,51018,916,1,6,4146,BENIGN
2025-05-02 18:09:48.180874,192.168.0.172,10.0.0.231,27556,709,17,10,4070,DOS
2025-05-02 18:09:48.241232,192.168.0.169,10.0.0.41,46490,868,6,5,4620,BENIGN
2025-05-02 18:09:48.292815,192.168.0.213,10.0.0.199,15220,69,17,10,8100,BENIGN
2025-05-02 18:09:48.364620,192.168.0.235,10.0.0.22,15415,612,6,3,537,DDoS
2025-05-02 18:09:48.415565,192.168.0.87,10.0.0.140,7380,532,17,5,1745,BENIGN
2025-05-02 18:09:48.466599,192.168.0.15,10.0.0.183,30034,810,1,3,2478,BENIGN
2025-05-02 18:09:48.524096,192.168.0.231,10.0.0.156,20038,684,17,8,7024,BENIGN
2025-05-02 18:09:48.584261,192.168.0.79,10.0.0.160,57537,733,17,10,11960,BENIGN
2025-05-02 18:09:48.636191,192.168.0.70,10.0.0.180,34661,950,1,7,8561,BENIGN
2025-05-02 18:09:48.687441,192.168.0.159,10.0.0.253,38568,145,6,4,3668,BENIGN
2025-05-02 18:09:48.737919,192.168.0.140,10.0.0.68,31496,406,1,6,3606,BENIGN
2025-05-02 18:09:48.795310,192.168.0.28,10.0.0.252,61360,7,1,8,5760,PORT_SCAN
2025-05-02 18:09:48.847553,192.168.0.132,10.0.0.87,20379,828,6,1,1460,BENIGN
2025-05-02 18:09:48.914173,192.168.0.74,10.0.0.252,54028,533,1,10,6300,BENIGN
2025-05-02 18:09:48.965838,192.168.0.64,10.0.0.2,13783,28,6,6,5928,DDoS
2025-05-02 18:09:49.016181,192.168.0.177,10.0.0.96,24306,373,1,4,328,BENIGN
2025-05-02 18:09:49.072881,192.168.0.57,10.0.0.21,43204,803,6,9,9450,DOS
2025-05-02 18:09:49.123509,192.168.0.195,10.0.0.151,59401,857,1,3,2256,BENIGN
2025-05-02 18:09:49.211515,192.168.0.72,10.0.0.197,3216,893,6,6,3810,BENIGN
2025-05-02 18:09:49.261831,192.168.0.118,10.0.0.173,40025,985,17,3,3267,BENIGN
2025-05-02 18:09:49.336605,192.168.0.4,10.0.0.182,1766,506,17,8,9696,BENIGN
2025-05-02 18:09:49.391304,192.168.0.110,10.0.0.52,35932,515,17,1,1041,BENIGN
2025-05-02 18:09:49.444752,192.168.0.59,10.0.0.192,54060,1015,17,9,9675,BENIGN
2025-05-02 18:09:49.500480,192.168.0.194,10.0.0.7,31835,710,6,6,7482,PORT_SCAN
2025-05-02 18:09:49.551540,192.168.0.139,10.0.0.51,18784,440,17,8,11056,BENIGN
2025-05-02 18:09:49.608472,192.168.0.205,10.0.0.240,28518,112,17,1,892,BENIGN
2025-05-02 18:09:49.659540,192.168.0.153,10.0.0.178,51830,742,1,8,9352,BENIGN
2025-05-02 18:09:49.721112,192.168.0.17,10.0.0.10,33938,328,6,6,7140,BENIGN
2025-05-02 18:09:49.775259,192.168.0.165,10.0.0.3,21316,642,1,6,6474,BENIGN
2025-05-02 18:09:49.834154,192.168.0.127,10.0.0.22,64671,198,1,4,1932,BENIGN
2025-05-02 18:09:49.899877,192.168.0.158,10.0.0.217,64709,79,17,10,1970,BENIGN
2025-05-02 18:09:49.950512,192.168.0.221,10.0.0.33,5305,872,17,6,1032,BENIGN
2025-05-02 18:09:50.001231,192.168.0.190,10.0.0.221,38035,602,6,2,1134,BENIGN
2025-05-02 18:09:50.051689,192.168.0.109,10.0.0.156,54156,766,6,10,2650,BENIGN
2025-05-02 18:09:50.112201,192.168.0.161,10.0.0.83,33614,724,17,1,1304,BENIGN
2025-05-02 18:09:50.162763,192.168.0.184,10.0.0.94,53580,9,1,7,7980,BENIGN
2025-05-02 18:09:50.212984,192.168.0.172,10.0.0.55,50827,985,1,10,12960,BENIGN
2025-05-02 18:09:50.263588,192.168.0.93,10.0.0.253,16190,605,1,6,1086,BENIGN
2025-05-02 18:09:50.314401,192.168.0.174,10.0.0.113,38334,658,17,6,4464,BENIGN
2025-05-02 18:09:50.364674,192.168.0.50,10.0.0.137,48145,674,1,5,5090,BENIGN
2025-05-02 18:09:50.415125,192.168.0.212,10.0.0.221,10605,409,6,7,2261,BENIGN
2025-05-02 18:09:50.465674,192.168.0.151,10.0.0.243,61469,140,17,4,1568,BENIGN
2025-05-02 18:09:50.519021,192.168.0.106,10.0.0.233,2166,562,17,10,9180,BENIGN
2025-05-02 18:09:50.573428,192.168.0.15,10.0.0.232,19480,109,6,5,2055,BENIGN
2025-05-02 18:09:50.633628,192.168.0.167,10.0.0.169,21235,665,6,6,7710,BENIGN
2025-05-02 18:09:50.684244,192.168.0.99,10.0.0.230,10140,700,17,4,2044,BENIGN
2025-05-02 18:09:50.735164,192.168.0.117,10.0.0.251,55115,260,1,9,6777,BENIGN
2025-05-02 18:09:50.791375,192.168.0.86,10.0.0.39,49260,677,17,9,7974,BENIGN
2025-05-02 18:09:50.878385,192.168.0.147,10.0.0.27,18106,816,6,8,6736,BENIGN
2025-05-02 18:09:50.929451,192.168.0.29,10.0.0.6,27209,604,6,5,5580,BENIGN
2025-05-02 18:09:50.988369,192.168.0.193,10.0.0.130,18892,901,17,8,4368,BENIGN
2025-05-02 18:09:51.039550,192.168.0.230,10.0.0.75,25047,1021,1,4,452,BENIGN
2025-05-02 18:09:51.090134,192.168.0.85,10.0.0.41,34823,274,17,7,1673,BENIGN
2025-05-02 18:09:51.146980,192.168.0.7,10.0.0.74,43487,405,1,7,6594,BENIGN
2025-05-02 18:09:51.198105,192.168.0.136,10.0.0.232,21250,448,6,8,9496,BENIGN
2025-05-02 18:09:51.249340,192.168.0.123,10.0.0.104,48459,855,17,6,8604,BENIGN
2025-05-02 18:09:51.302135,192.168.0.220,10.0.0.146,41561,747,6,8,4656,BENIGN
2025-05-02 18:09:51.352545,192.168.0.50,10.0.0.102,8017,875,1,5,6935,BENIGN
2025-05-02 18:09:51.407363,192.168.0.205,10.0.0.219,65335,1009,1,2,1718,BENIGN
2025-05-02 18:09:51.457757,192.168.0.153,10.0.0.250,13067,355,1,5,6805,BENIGN
2025-05-02 18:09:51.521900,192.168.0.98,10.0.0.230,45627,52,1,8,8240,BENIGN
2025-05-02 18:09:51.572806,192.168.0.80,10.0.0.17,36095,467,6,7,8414,BENIGN
2025-05-02 18:09:51.655336,192.168.0.72,10.0.0.10,17263,491,1,4,2472,BENIGN
2025-05-02 18:09:51.705700,192.168.0.124,10.0.0.44,65111,388,6,7,8533,BENIGN
2025-05-02 18:09:51.759771,192.168.0.249,10.0.0.58,41817,261,6,4,4520,DOS
2025-05-02 18:09:51.810409,192.168.0.152,10.0.0.114,15483,453,17,2,1392,BENIGN
2025-05-02 18:09:51.871483,192.168.0.73,10.0.0.238,9266,626,6,3,1788,BENIGN
2025-05-02 18:09:51.934380,192.168.0.201,10.0.0.70,58898,996,1,3,3492,BENIGN
2025-05-02 18:09:51.985625,192.168.0.186,10.0.0.72,39612,260,6,2,694,BENIGN
2025-05-02 18:09:52.036161,192.168.0.221,10.0.0.237,10390,653,6,5,7420,BENIGN
2025-05-02 18:09:52.089153,192.168.0.98,10.0.0.48,22144,907,17,7,1309,BENIGN
2025-05-02 18:09:52.140272,192.168.0.39,10.0.0.41,48429,880,17,5,1695,BENIGN
2025-05-02 18:09:52.206420,192.168.0.222,10.0.0.119,14482,207,6,5,4990,BENIGN
2025-05-02 18:09:52.263961,192.168.0.162,10.0.0.239,39832,211,6,1,706,BENIGN
2025-05-02 18:09:52.329035,192.168.0.214,10.0.0.188,4504,287,6,9,5832,BENIGN
2025-05-02 18:09:52.379496,192.168.0.78,10.0.0.67,3791,883,6,5,5915,BENIGN
2025-05-02 18:09:52.429978,192.168.0.123,10.0.0.237,37527,695,6,10,11270,BENIGN
2025-05-02 18:09:52.495029,192.168.0.162,10.0.0.178,14241,99,6,1,831,BENIGN
2025-05-02 18:09:52.545600,192.168.0.196,10.0.0.226,9576,177,1,6,4266,BENIGN
2025-05-02 18:09:52.596116,192.168.0.22,10.0.0.61,8268,1,1,9,10134,DOS
2025-05-02 18:09:52.646467,192.168.0.119,10.0.0.30,31402,395,6,9,11124,BENIGN
2025-05-02 18:09:52.697101,192.168.0.132,10.0.0.207,7087,94,6,5,5195,BENIGN
2025-05-02 18:09:52.747637,192.168.0.26,10.0.0.169,63898,278,17,2,2426,BENIGN
2025-05-02 18:09:52.798196,192.168.0.37,10.0.0.204,8322,69,1,5,6995,BENIGN
2025-05-02 18:09:52.848472,192.168.0.27,10.0.0.12,46335,116,6,9,9873,BENIGN
2025-05-02 18:09:52.898964,192.168.0.155,10.0.0.94,43777,759,17,10,6090,BENIGN
