Timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_packets_s,flow_bytes_s,Label
2025-05-02 19:05:10.697485,192.168.0.223,10.0.0.72,24366,610,1,3,3048,BENIGN
2025-05-02 19:05:10.751076,192.168.0.67,10.0.0.92,27307,370,6,3,2712,BENIGN
2025-05-02 19:05:10.807579,192.168.0.254,10.0.0.14,14913,589,17,2,2132,BENIGN
2025-05-02 19:05:10.858495,192.168.0.227,10.0.0.212,14581,652,1,7,6090,BENIGN
2025-05-02 19:05:10.908787,192.168.0.24,10.0.0.51,7462,961,17,3,3960,BENIGN
2025-05-02 19:05:10.959364,192.168.0.142,10.0.0.115,29925,752,17,3,1296,BENIGN
2025-05-02 19:05:11.014957,192.168.0.207,10.0.0.217,34198,289,17,1,1319,BENIGN
2025-05-02 19:05:11.066816,192.168.0.203,10.0.0.220,3384,401,17,2,1330,BENIGN
2025-05-02 19:05:11.117436,192.168.0.147,10.0.0.191,35184,112,6,10,12010,BENIGN
2025-05-02 19:05:11.168847,192.168.0.77,10.0.0.67,26953,385,17,4,3052,BENIGN
2025-05-02 19:05:11.231982,192.168.0.208,10.0.0.101,38595,910,17,4,4512,BENIGN
2025-05-02 19:05:11.290027,192.168.0.44,10.0.0.70,14363,311,1,3,669,BENIGN
2025-05-02 19:05:11.356403,192.168.0.211,10.0.0.84,14811,292,17,1,1052,BENIGN
2025-05-02 19:05:11.406692,192.168.0.155,10.0.0.224,11470,763,17,6,2592,BENIGN
2025-05-02 19:05:11.457164,192.168.0.152,10.0.0.146,56746,827,17,5,6165,BENIGN
2025-05-02 19:05:11.507843,192.168.0.24,10.0.0.159,33072,946,6,2,706,BENIGN
2025-05-02 19:05:11.558524,192.168.0.215,10.0.0.93,65337,481,17,10,11400,BENIGN
2025-05-02 19:05:11.608788,192.168.0.128,10.0.0.20,33164,365,17,3,999,BENIGN
2025-05-02 19:05:11.661488,192.168.0.88,10.0.0.176,48848,364,17,4,2284,BENIGN
2025-05-02 19:05:11.730470,192.168.0.173,10.0.0.94,53460,734,17,4,3332,BENIGN
2025-05-02 19:05:11.792158,192.168.0.188,10.0.0.254,21461,45,6,8,11448,BENIGN
2025-05-02 19:05:11.853646,192.168.0.188,10.0.0.51,33456,252,17,1,81,BENIGN
2025-05-02 19:05:11.907364,192.168.0.108,10.0.0.59,6322,917,17,9,5841,BENIGN
2025-05-02 19:05:11.982464,192.168.0.252,10.0.0.87,52944,38,1,8,4712,BENIGN
2025-05-02 19:05:12.043796,192.168.0.10,10.0.0.67,54603,714,17,10,9110,BENIGN
2025-05-02 19:05:12.094914,192.168.0.82,10.0.0.187,1214,705,17,1,261,BENIGN
2025-05-02 19:05:12.147603,192.168.0.137,10.0.0.141,19562,454,1,7,4893,PORT_SCAN
2025-05-02 19:05:12.197900,192.168.0.179,10.0.0.189,64437,240,6,9,6777,BENIGN
2025-05-02 19:05:12.250982,192.168.0.71,10.0.0.127,62521,953,17,5,5210,BENIGN
2025-05-02 19:05:12.302250,192.168.0.178,10.0.0.113,1156,448,17,1,882,PORT_SCAN
2025-05-02 19:05:12.378863,192.168.0.225,10.0.0.170,51161,211,6,6,8982,PORT_SCAN
2025-05-02 19:05:12.429675,192.168.0.185,10.0.0.79,22346,644,17,10,6830,DDoS
2025-05-02 19:05:12.486139,192.168.0.160,10.0.0.219,45876,561,6,9,10710,BENIGN
2025-05-02 19:05:12.536605,192.168.0.12,10.0.0.98,52431,724,1,4,1780,BENIGN
2025-05-02 19:05:12.586918,192.168.0.29,10.0.0.69,25869,184,17,3,1605,BENIGN
2025-05-02 19:05:12.637512,192.168.0.240,10.0.0.117,38534,186,1,2,1410,BENIGN
2025-05-02 19:05:12.688184,192.168.0.206,10.0.0.62,55149,606,17,2,216,BENIGN
2025-05-02 19:05:12.738773,192.168.0.90,10.0.0.100,2475,397,6,7,616,BENIGN
2025-05-02 19:05:12.797933,192.168.0.230,10.0.0.34,4691,476,6,4,2020,PORT_SCAN
2025-05-02 19:05:12.860018,192.168.0.120,10.0.0.46,42803,732,1,9,3348,BENIGN
2025-05-02 19:05:12.913385,192.168.0.87,10.0.0.242,53057,605,1,10,2730,BENIGN
2025-05-02 19:05:12.995596,192.168.0.46,10.0.0.233,27915,346,17,5,3695,BENIGN
2025-05-02 19:05:13.058984,192.168.0.176,10.0.0.85,12955,411,17,2,2980,BENIGN
2025-05-02 19:05:13.110358,192.168.0.198,10.0.0.54,25232,438,17,7,6048,BENIGN
2025-05-02 19:05:13.161808,192.168.0.90,10.0.0.110,49736,555,1,2,1872,BENIGN
2025-05-02 19:05:13.213381,192.168.0.3,10.0.0.107,3090,884,17,10,5860,DDoS
2025-05-02 19:05:13.263866,192.168.0.201,10.0.0.36,4247,125,6,6,3348,BENIGN
2025-05-02 19:05:13.330101,192.168.0.138,10.0.0.215,57593,271,17,3,1323,BENIGN
2025-05-02 19:05:13.380362,192.168.0.89,10.0.0.217,18241,799,17,4,5128,BENIGN
2025-05-02 19:05:13.430656,192.168.0.252,10.0.0.94,28460,85,1,7,2478,BENIGN
2025-05-02 19:05:13.481067,192.168.0.227,10.0.0.154,36752,16,6,7,5607,BENIGN
2025-05-02 19:05:13.531442,192.168.0.162,10.0.0.231,4504,729,1,3,333,BENIGN
2025-05-02 19:05:13.588239,192.168.0.244,10.0.0.229,51857,912,17,1,496,BENIGN
2025-05-02 19:05:13.638514,192.168.0.99,10.0.0.61,31193,709,17,5,6985,BENIGN
2025-05-02 19:05:13.689194,192.168.0.246,10.0.0.216,37915,193,17,2,400,BENIGN
2025-05-02 19:05:13.742990,192.168.0.191,10.0.0.180,32828,803,1,10,13470,BENIGN
2025-05-02 19:05:13.856204,192.168.0.108,10.0.0.111,3075,576,1,4,4144,BENIGN
2025-05-02 19:05:13.907059,192.168.0.72,10.0.0.206,55336,938,17,10,13880,BENIGN
2025-05-02 19:05:13.957853,192.168.0.242,10.0.0.137,30686,424,17,7,966,BENIGN
2025-05-02 19:05:14.018688,192.168.0.44,10.0.0.70,28702,859,17,10,1880,BENIGN
2025-05-02 19:05:14.068963,192.168.0.146,10.0.0.58,64393,366,1,3,3324,BENIGN
2025-05-02 19:05:14.124778,192.168.0.169,10.0.0.215,50702,980,17,10,6070,BENIGN
2025-05-02 19:05:14.178761,192.168.0.105,10.0.0.218,15507,310,1,1,710,BENIGN
2025-05-02 19:05:14.229733,192.168.0.83,10.0.0.161,1870,153,6,5,3095,BENIGN
2025-05-02 19:05:14.287052,192.168.0.245,10.0.0.200,22680,932,17,2,2456,BENIGN
2025-05-02 19:05:14.339015,192.168.0.254,10.0.0.245,24773,778,1,3,2145,BENIGN
2025-05-02 19:05:14.390737,192.168.0.63,10.0.0.176,61251,557,6,9,6453,BENIGN
2025-05-02 19:05:14.445248,192.168.0.219,10.0.0.3,6029,490,17,8,2608,PORT_SCAN
2025-05-02 19:05:14.498706,192.168.0.98,10.0.0.86,45866,772,17,3,2745,BENIGN
2025-05-02 19:05:14.550121,192.168.0.242,10.0.0.72,10938,538,1,1,1431,BENIGN
2025-05-02 19:05:14.600449,192.168.0.248,10.0.0.234,11248,224,6,8,2824,BENIGN
2025-05-02 19:05:14.650664,192.168.0.80,10.0.0.40,2548,587,17,4,5496,BENIGN
2025-05-02 19:05:14.706955,192.168.0.132,10.0.0.133,54653,320,17,3,2007,BENIGN
2025-05-02 19:05:14.757507,192.168.0.222,10.0.0.119,5279,771,1,9,9936,BENIGN
2025-05-02 19:05:14.808171,192.168.0.197,10.0.0.156,55926,292,6,3,3324,BENIGN
2025-05-02 19:05:14.858872,192.168.0.101,10.0.0.250,26645,937,6,1,98,BENIGN
2025-05-02 19:05:14.925279,192.168.0.67,10.0.0.26,39226,155,6,10,9930,BENIGN
2025-05-02 19:05:14.976156,192.168.0.234,10.0.0.72,16283,387,17,4,2544,BENIGN
2025-05-02 19:05:15.026840,192.168.0.15,10.0.0.128,17056,865,6,8,1536,BENIGN
2025-05-02 19:05:15.079030,192.168.0.195,10.0.0.123,17327,291,17,5,7285,BENIGN
2025-05-02 19:05:15.133161,192.168.0.112,10.0.0.167,60006,961,1,2,2844,DOS
2025-05-02 19:05:15.185582,192.168.0.34,10.0.0.63,22410,375,1,10,9370,BENIGN
2025-05-02 19:05:15.239547,192.168.0.254,10.0.0.68,33832,430,6,3,618,BENIGN
2025-05-02 19:05:15.290692,192.168.0.159,10.0.0.169,13327,232,6,8,5288,BENIGN
2025-05-02 19:05:15.350601,192.168.0.180,10.0.0.221,14895,539,17,5,6410,DDoS
2025-05-02 19:05:15.401166,192.168.0.177,10.0.0.249,41859,367,6,4,4412,BENIGN
2025-05-02 19:05:15.472971,192.168.0.38,10.0.0.233,21469,441,1,10,2510,BENIGN
2025-05-02 19:05:15.523682,192.168.0.163,10.0.0.42,31529,32,17,3,2226,BENIGN
2025-05-02 19:05:15.574058,192.168.0.205,10.0.0.65,42660,889,6,8,3112,BENIGN
2025-05-02 19:05:15.624600,192.168.0.135,10.0.0.104,13391,678,1,4,5812,BENIGN
2025-05-02 19:05:15.675627,192.168.0.169,10.0.0.57,49698,297,6,7,4340,BENIGN
2025-05-02 19:05:15.726170,192.168.0.239,10.0.0.99,51901,104,6,7,2968,BENIGN
2025-05-02 19:05:15.783739,192.168.0.237,10.0.0.209,55317,98,17,7,567,BENIGN
2025-05-02 19:05:15.834217,192.168.0.21,10.0.0.105,40358,930,6,3,192,BENIGN
2025-05-02 19:05:15.903169,192.168.0.57,10.0.0.221,33691,300,6,10,1510,BENIGN
2025-05-02 19:05:15.965835,192.168.0.118,10.0.0.153,6804,728,6,4,5656,BENIGN
2025-05-02 19:05:16.017085,192.168.0.4,10.0.0.170,37072,721,17,4,4856,BENIGN
2025-05-02 19:05:16.106252,192.168.0.199,10.0.0.84,52302,300,6,7,9247,BENIGN
2025-05-02 19:05:16.158679,192.168.0.106,10.0.0.104,44595,806,6,8,7256,BENIGN
2025-05-02 19:05:16.213396,192.168.0.141,10.0.0.142,41003,745,1,4,5796,BENIGN
2025-05-02 19:05:16.264045,192.168.0.92,10.0.0.138,64817,235,17,7,7525,BENIGN
2025-05-02 19:05:16.319614,192.168.0.250,10.0.0.163,61917,913,6,9,3375,BENIGN
2025-05-02 19:05:16.372007,192.168.0.54,10.0.0.65,45056,94,6,1,775,BENIGN
2025-05-02 19:05:16.423648,192.168.0.55,10.0.0.247,17848,628,6,3,3294,BENIGN
2025-05-02 19:05:16.495469,192.168.0.111,10.0.0.27,39756,104,17,4,3348,BENIGN
2025-05-02 19:05:16.546679,192.168.0.35,10.0.0.61,56526,877,1,5,6965,BENIGN
2025-05-02 19:05:16.597340,192.168.0.133,10.0.0.27,59514,739,17,10,8910,BENIGN
2025-05-02 19:05:16.648012,192.168.0.166,10.0.0.52,46100,984,6,5,6055,BENIGN
2025-05-02 19:05:16.698337,192.168.0.227,10.0.0.50,22564,582,17,5,4920,BENIGN
2025-05-02 19:05:16.748645,192.168.0.131,10.0.0.127,48155,222,17,3,1032,BENIGN
2025-05-02 19:05:16.798886,192.168.0.239,10.0.0.248,49699,659,6,7,4347,BENIGN
2025-05-02 19:05:16.849255,192.168.0.172,10.0.0.142,54419,200,17,8,5248,BENIGN
2025-05-02 19:05:16.906736,192.168.0.107,10.0.0.179,41851,995,17,10,1670,BENIGN
2025-05-02 19:05:16.989039,192.168.0.140,10.0.0.99,57914,270,17,8,6880,BENIGN
2025-05-02 19:05:17.046973,192.168.0.107,10.0.0.75,40907,294,17,7,6384,PORT_SCAN
2025-05-02 19:05:17.102127,192.168.0.173,10.0.0.200,41553,958,6,1,527,BENIGN
2025-05-02 19:05:17.155808,192.168.0.20,10.0.0.104,7439,262,1,5,2675,BENIGN
2025-05-02 19:05:17.223504,192.168.0.149,10.0.0.13,31930,408,17,9,10674,BENIGN
2025-05-02 19:05:17.274332,192.168.0.137,10.0.0.4,21648,615,6,9,7218,BENIGN
2025-05-02 19:05:17.325939,192.168.0.154,10.0.0.136,21420,848,1,2,1166,BENIGN
2025-05-02 19:05:17.376824,192.168.0.244,10.0.0.102,22583,187,1,4,4076,BENIGN
2025-05-02 19:05:17.428350,192.168.0.180,10.0.0.230,25971,223,1,5,2735,BENIGN
2025-05-02 19:05:17.479409,192.168.0.55,10.0.0.214,20320,737,17,6,7188,BENIGN
2025-05-02 19:05:17.544088,192.168.0.165,10.0.0.66,3326,693,17,7,4235,BENIGN
2025-05-02 19:05:17.594902,192.168.0.78,10.0.0.45,64103,113,1,4,2588,DDoS
2025-05-02 19:05:17.645728,192.168.0.235,10.0.0.133,52438,425,17,2,504,BENIGN
2025-05-02 19:05:17.700942,192.168.0.188,10.0.0.190,38093,885,17,8,2056,BENIGN
2025-05-02 19:05:17.752265,192.168.0.141,10.0.0.64,34649,323,17,3,2823,BENIGN
2025-05-02 19:05:17.812005,192.168.0.116,10.0.0.149,57096,112,17,6,6966,BENIGN
2025-05-02 19:05:17.863933,192.168.0.228,10.0.0.84,41580,647,17,5,4755,BENIGN
2025-05-02 19:05:17.917055,192.168.0.149,10.0.0.42,46601,191,17,2,1178,BENIGN
2025-05-02 19:05:17.972882,192.168.0.206,10.0.0.51,32161,726,17,10,4380,BENIGN
2025-05-02 19:05:18.035669,192.168.0.18,10.0.0.183,3936,480,1,8,11760,BENIGN
2025-05-02 19:05:18.087107,192.168.0.85,10.0.0.34,8374,358,6,9,12672,BENIGN
2025-05-02 19:05:18.137499,192.168.0.148,10.0.0.145,9875,635,1,7,2891,BENIGN
2025-05-02 19:05:18.212583,192.168.0.197,10.0.0.40,28723,165,1,4,764,BENIGN
2025-05-02 19:05:18.262957,192.168.0.88,10.0.0.96,53469,771,1,9,13023,BENIGN
2025-05-02 19:05:18.314065,192.168.0.230,10.0.0.83,43086,12,1,8,9768,PORT_SCAN
2025-05-02 19:05:18.364628,192.168.0.45,10.0.0.72,24765,930,6,8,2216,BENIGN
2025-05-02 19:05:18.415286,192.168.0.234,10.0.0.165,51054,649,6,10,5760,BENIGN
2025-05-02 19:05:18.465692,192.168.0.227,10.0.0.188,4572,654,1,3,858,DOS
2025-05-02 19:05:18.516095,192.168.0.153,10.0.0.79,23373,827,17,4,1392,BENIGN
2025-05-02 19:05:18.566498,192.168.0.152,10.0.0.55,41773,550,17,3,1710,BENIGN
2025-05-02 19:05:18.616796,192.168.0.87,10.0.0.80,51253,220,1,6,5226,BENIGN
2025-05-02 19:05:18.688272,192.168.0.138,10.0.0.114,56315,542,6,6,3624,BENIGN
2025-05-02 19:05:18.738971,192.168.0.223,10.0.0.179,26816,146,1,2,414,BENIGN
2025-05-02 19:05:18.789866,192.168.0.8,10.0.0.200,26860,483,6,1,363,BENIGN
2025-05-02 19:05:18.840683,192.168.0.64,10.0.0.162,17780,431,17,6,5664,BENIGN
2025-05-02 19:05:18.892650,192.168.0.31,10.0.0.242,26852,789,1,10,14820,BENIGN
2025-05-02 19:05:18.943153,192.168.0.29,10.0.0.50,26886,743,6,2,1282,BENIGN
2025-05-02 19:05:18.995223,192.168.0.14,10.0.0.208,34275,193,6,2,2610,BENIGN
2025-05-02 19:05:19.045847,192.168.0.176,10.0.0.49,44158,704,1,8,11608,BENIGN
2025-05-02 19:05:19.139080,192.168.0.222,10.0.0.21,24696,77,6,5,2575,BENIGN
2025-05-02 19:05:19.213275,192.168.0.111,10.0.0.223,5920,209,17,9,9000,BENIGN
2025-05-02 19:05:19.264738,192.168.0.160,10.0.0.79,51005,897,17,8,6528,BENIGN
2025-05-02 19:05:19.321046,192.168.0.177,10.0.0.54,17745,398,17,5,3980,BENIGN
2025-05-02 19:05:19.371847,192.168.0.123,10.0.0.225,21162,111,17,8,3688,BENIGN
2025-05-02 19:05:19.422617,192.168.0.15,10.0.0.193,11273,216,17,10,9480,BENIGN
2025-05-02 19:05:19.480271,192.168.0.221,10.0.0.115,2348,158,1,1,1113,BENIGN
2025-05-02 19:05:19.555551,192.168.0.183,10.0.0.231,24172,690,6,10,13110,BENIGN
2025-05-02 19:05:19.606198,192.168.0.253,10.0.0.213,58687,278,17,4,4820,BENIGN
2025-05-02 19:05:19.657415,192.168.0.118,10.0.0.198,24848,686,17,2,2112,BENIGN
2025-05-02 19:05:19.708257,192.168.0.205,10.0.0.153,25855,159,6,6,4044,BENIGN
2025-05-02 19:05:19.759027,192.168.0.24,10.0.0.64,6908,724,17,8,8168,BENIGN
2025-05-02 19:05:19.809245,192.168.0.154,10.0.0.20,34200,246,1,9,5877,BENIGN
2025-05-02 19:05:19.860179,192.168.0.237,10.0.0.130,10639,99,6,2,1502,BENIGN
2025-05-02 19:05:19.911081,192.168.0.161,10.0.0.199,19913,861,6,10,4720,BENIGN
2025-05-02 19:05:19.965666,192.168.0.173,10.0.0.241,46492,5,6,1,284,BENIGN
2025-05-02 19:05:20.016865,192.168.0.14,10.0.0.191,58890,840,6,3,2097,BENIGN
2025-05-02 19:05:20.068217,192.168.0.68,10.0.0.215,50570,288,6,7,10479,BENIGN
2025-05-02 19:05:20.119500,192.168.0.184,10.0.0.54,42481,483,17,10,13720,PORT_SCAN
2025-05-02 19:05:20.169750,192.168.0.87,10.0.0.73,4564,103,6,4,1776,BENIGN
2025-05-02 19:05:20.227780,192.168.0.132,10.0.0.205,13393,188,17,4,4296,BENIGN
2025-05-02 19:05:20.278441,192.168.0.66,10.0.0.55,13541,497,1,3,3102,BENIGN
2025-05-02 19:05:20.328763,192.168.0.188,10.0.0.46,43737,48,17,7,5978,BENIGN
2025-05-02 19:05:20.392335,192.168.0.89,10.0.0.161,10633,961,6,4,2696,BENIGN
2025-05-02 19:05:21.787265,192.168.0.44,10.0.0.89,65212,277,6,10,5330,BENIGN
2025-05-02 19:05:21.945807,192.168.0.85,10.0.0.38,7357,86,17,5,5460,BENIGN
2025-05-02 19:05:21.996777,192.168.0.251,10.0.0.189,13057,281,17,9,3960,BENIGN
2025-05-02 19:05:22.047287,192.168.0.59,10.0.0.242,3177,458,17,8,1576,BENIGN
2025-05-02 19:05:22.121863,192.168.0.147,10.0.0.109,11426,589,6,6,5310,BENIGN
2025-05-02 19:05:22.173631,192.168.0.194,10.0.0.165,29662,742,6,1,865,BENIGN
2025-05-02 19:05:22.224382,192.168.0.246,10.0.0.247,13179,952,1,3,1713,BENIGN
2025-05-02 19:05:22.274920,192.168.0.95,10.0.0.162,15061,282,1,4,1028,BENIGN
2025-05-02 19:05:22.325580,192.168.0.53,10.0.0.91,9001,198,6,8,11968,BENIGN
2025-05-02 19:05:22.376118,192.168.0.250,10.0.0.6,17489,778,6,9,2052,BENIGN
2025-05-02 19:05:22.430464,192.168.0.239,10.0.0.184,43803,541,1,6,366,BENIGN
2025-05-02 19:05:22.483132,192.168.0.133,10.0.0.92,10845,987,1,6,930,BENIGN
2025-05-02 19:05:22.533583,192.168.0.24,10.0.0.148,14711,425,6,1,443,BENIGN
2025-05-02 19:05:22.583821,192.168.0.102,10.0.0.103,27226,37,17,5,5965,BENIGN
2025-05-02 19:05:22.634319,192.168.0.135,10.0.0.68,24791,384,1,7,7595,BENIGN
2025-05-02 19:05:22.684950,192.168.0.54,10.0.0.241,34107,446,17,5,5055,BENIGN
2025-05-02 19:05:22.741290,192.168.0.110,10.0.0.216,62504,360,1,4,464,BENIGN
2025-05-02 19:05:22.791749,192.168.0.167,10.0.0.83,1441,278,17,5,6055,BENIGN
2025-05-02 19:05:22.847993,192.168.0.176,10.0.0.109,17347,318,17,3,2427,BENIGN
2025-05-02 19:05:22.909243,192.168.0.190,10.0.0.172,56608,262,1,2,1690,BENIGN
2025-05-02 19:05:22.985785,192.168.0.2,10.0.0.170,5801,899,17,10,2820,PORT_SCAN
2025-05-02 19:05:23.037178,192.168.0.88,10.0.0.59,2224,537,1,7,4900,BENIGN
2025-05-02 19:05:23.113285,192.168.0.49,10.0.0.96,47764,257,17,8,9136,BENIGN
2025-05-02 19:05:23.166885,192.168.0.104,10.0.0.170,34160,333,1,2,2162,BENIGN
2025-05-02 19:05:23.217929,192.168.0.211,10.0.0.206,1946,411,17,8,10848,BENIGN
2025-05-02 19:05:23.268636,192.168.0.173,10.0.0.176,29091,682,1,4,5660,BENIGN
2025-05-02 19:05:23.321244,192.168.0.216,10.0.0.138,31577,239,6,9,4275,BENIGN
2025-05-02 19:05:23.375503,192.168.0.117,10.0.0.185,33892,879,17,2,2178,BENIGN
2025-05-02 19:05:23.436605,192.168.0.191,10.0.0.191,29925,56,1,1,521,BENIGN
2025-05-02 19:05:23.487705,192.168.0.121,10.0.0.64,34857,502,1,3,1236,BENIGN
2025-05-02 19:05:23.537991,192.168.0.209,10.0.0.21,4175,293,6,1,960,BENIGN
2025-05-02 19:05:23.588583,192.168.0.242,10.0.0.161,56110,47,1,8,4528,BENIGN
2025-05-02 19:05:23.638952,192.168.0.35,10.0.0.215,52727,102,1,10,10240,PORT_SCAN
2025-05-02 19:05:23.689814,192.168.0.168,10.0.0.114,54956,370,17,6,3072,BENIGN
2025-05-02 19:05:23.740472,192.168.0.235,10.0.0.178,60097,261,17,2,1718,BENIGN
2025-05-02 19:05:23.791221,192.168.0.18,10.0.0.105,44392,604,17,7,8645,BENIGN
2025-05-02 19:05:23.870380,192.168.0.91,10.0.0.212,22398,833,17,7,4214,BENIGN
2025-05-02 19:05:23.920850,192.168.0.3,10.0.0.8,60134,363,17,10,12400,BENIGN
2025-05-02 19:05:23.972450,192.168.0.80,10.0.0.119,41806,886,6,1,475,BENIGN
2025-05-02 19:05:24.030220,192.168.0.26,10.0.0.24,16560,185,17,6,7884,BENIGN
2025-05-02 19:05:24.081046,192.168.0.175,10.0.0.173,47723,298,6,5,6795,BENIGN
2025-05-02 19:05:24.132108,192.168.0.21,10.0.0.132,4015,237,17,1,199,BENIGN
2025-05-02 19:05:24.182555,192.168.0.97,10.0.0.176,38441,140,17,10,2170,BENIGN
2025-05-02 19:05:24.236693,192.168.0.58,10.0.0.22,24021,783,1,1,422,BENIGN
2025-05-02 19:05:24.287296,192.168.0.196,10.0.0.240,23858,435,17,7,9331,BENIGN
2025-05-02 19:05:24.358976,192.168.0.119,10.0.0.57,4643,955,6,6,5352,BENIGN
2025-05-02 19:05:24.409195,192.168.0.232,10.0.0.14,47904,71,1,10,8840,BENIGN
2025-05-02 19:05:24.459692,192.168.0.99,10.0.0.40,58910,30,1,10,11690,PORT_SCAN
2025-05-02 19:05:24.510365,192.168.0.45,10.0.0.162,45591,753,6,10,730,BENIGN
2025-05-02 19:05:24.560970,192.168.0.225,10.0.0.203,8527,243,17,10,3670,BENIGN
2025-05-02 19:05:24.611846,192.168.0.91,10.0.0.116,12462,609,6,3,816,BENIGN
2025-05-02 19:05:24.662145,192.168.0.100,10.0.0.115,21975,634,6,7,6503,BENIGN
2025-05-02 19:05:24.715695,192.168.0.100,10.0.0.232,51241,92,6,7,10234,DOS
2025-05-02 19:05:24.788162,192.168.0.182,10.0.0.68,20831,815,6,9,3861,BENIGN
