Timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_packets_s,flow_bytes_s,Label
2025-05-02 19:30:10.232913,192.168.0.146,10.0.0.37,29991,619,17,7,5390,BENIGN
2025-05-02 19:30:10.283409,192.168.0.97,10.0.0.228,1817,682,6,7,3752,BENIGN
2025-05-02 19:30:10.333912,192.168.0.128,10.0.0.243,16583,369,6,8,3064,BENIGN
2025-05-02 19:30:10.384139,192.168.0.208,10.0.0.160,12813,695,1,5,4900,BENIGN
2025-05-02 19:30:10.434563,192.168.0.111,10.0.0.147,41376,673,1,9,1107,BENIGN
2025-05-02 19:30:10.484693,192.168.0.169,10.0.0.92,51698,385,17,6,4404,BENIGN
2025-05-02 19:30:10.535275,192.168.0.146,10.0.0.41,31729,168,6,6,8292,BENIGN
2025-05-02 19:30:10.585522,192.168.0.209,10.0.0.70,13548,590,1,4,2488,BENIGN
2025-05-02 19:30:10.635946,192.168.0.8,10.0.0.150,57002,524,17,9,4761,BENIGN
2025-05-02 19:30:10.686324,192.168.0.35,10.0.0.5,25491,774,6,3,297,BENIGN
2025-05-02 19:30:10.737301,192.168.0.190,10.0.0.101,14832,961,6,10,7560,BENIGN
2025-05-02 19:30:10.787630,192.168.0.246,10.0.0.245,40304,155,6,9,3897,DOS
2025-05-02 19:30:10.837758,192.168.0.156,10.0.0.10,31988,900,17,1,652,PORT_SCAN
2025-05-02 19:30:10.894082,192.168.0.223,10.0.0.246,7160,519,6,10,4370,BENIGN
2025-05-02 19:30:10.944516,192.168.0.34,10.0.0.226,58365,677,6,7,4900,BENIGN
2025-05-02 19:30:10.994785,192.168.0.58,10.0.0.251,36483,12,1,3,384,PORT_SCAN
2025-05-02 19:30:11.046240,192.168.0.107,10.0.0.242,7451,975,1,9,9720,BENIGN
2025-05-02 19:30:11.097053,192.168.0.185,10.0.0.81,18891,865,17,8,1136,BENIGN
2025-05-02 19:30:11.147211,192.168.0.10,10.0.0.2,20232,615,17,2,2550,BENIGN
2025-05-02 19:30:11.197307,192.168.0.140,10.0.0.58,53036,784,17,8,6648,BENIGN
2025-05-02 19:30:11.247926,192.168.0.92,10.0.0.214,13335,862,17,3,816,BENIGN
2025-05-02 19:30:11.298431,192.168.0.63,10.0.0.79,21957,250,6,3,762,BENIGN
2025-05-02 19:30:11.348662,192.168.0.244,10.0.0.254,8742,405,17,9,1728,BENIGN
2025-05-02 19:30:11.398824,192.168.0.85,10.0.0.100,54232,1003,6,9,2385,BENIGN
2025-05-02 19:30:11.449327,192.168.0.217,10.0.0.106,40696,908,17,3,3819,BENIGN
2025-05-02 19:30:11.513578,192.168.0.124,10.0.0.95,7422,674,6,2,2416,BENIGN
2025-05-02 19:30:11.564040,192.168.0.6,10.0.0.12,51876,153,6,7,4781,BENIGN
2025-05-02 19:30:11.615704,192.168.0.169,10.0.0.141,24335,374,17,7,1554,BENIGN
2025-05-02 19:30:11.666026,192.168.0.97,10.0.0.167,7075,955,17,5,555,BENIGN
2025-05-02 19:30:11.716172,192.168.0.190,10.0.0.74,38376,540,1,10,13440,PORT_SCAN
2025-05-02 19:30:11.766629,192.168.0.81,10.0.0.43,52922,173,17,7,10059,BENIGN
2025-05-02 19:30:11.818135,192.168.0.8,10.0.0.217,43224,559,1,2,2688,BENIGN
2025-05-02 19:30:11.868679,192.168.0.124,10.0.0.220,32304,249,1,9,6669,BENIGN
2025-05-02 19:30:11.923171,192.168.0.40,10.0.0.224,11892,716,1,9,11655,BENIGN
2025-05-02 19:30:11.973848,192.168.0.114,10.0.0.20,30498,973,1,6,5352,BENIGN
2025-05-02 19:30:12.024163,192.168.0.230,10.0.0.112,47602,548,17,7,4032,BENIGN
2025-05-02 19:30:12.075597,192.168.0.83,10.0.0.55,8387,425,1,10,5210,BENIGN
2025-05-02 19:30:12.126171,192.168.0.144,10.0.0.233,20307,255,1,10,830,BENIGN
2025-05-02 19:30:12.276194,192.168.0.223,10.0.0.90,31572,619,6,8,9232,BENIGN
2025-05-02 19:30:12.332886,192.168.0.94,10.0.0.57,46284,1004,6,3,2547,BENIGN
2025-05-02 19:30:12.387639,192.168.0.88,10.0.0.16,3744,249,1,3,1716,BENIGN
2025-05-02 19:30:12.438889,192.168.0.91,10.0.0.144,60756,645,6,3,1809,BENIGN
2025-05-02 19:30:12.489461,192.168.0.216,10.0.0.145,17715,527,1,4,748,BENIGN
2025-05-02 19:30:12.540202,192.168.0.138,10.0.0.227,14141,887,6,8,512,BENIGN
2025-05-02 19:30:12.590603,192.168.0.210,10.0.0.19,14071,952,17,5,1825,BENIGN
2025-05-02 19:30:12.641670,192.168.0.25,10.0.0.199,6599,779,1,6,2442,BENIGN
2025-05-02 19:30:12.696980,192.168.0.211,10.0.0.168,33485,403,1,3,1377,BENIGN
2025-05-02 19:30:12.747194,192.168.0.158,10.0.0.162,51993,538,1,10,5180,BENIGN
2025-05-02 19:30:12.798232,192.168.0.71,10.0.0.27,2377,936,6,3,2424,DDoS
2025-05-02 19:30:12.848857,192.168.0.8,10.0.0.65,53235,918,1,6,6000,BENIGN
2025-05-02 19:30:12.899208,192.168.0.191,10.0.0.38,60730,896,1,4,2080,BENIGN
2025-05-02 19:30:12.949683,192.168.0.194,10.0.0.98,40302,38,17,10,3130,BENIGN
2025-05-02 19:30:12.999924,192.168.0.32,10.0.0.243,13305,925,17,9,3969,BENIGN
2025-05-02 19:30:13.054718,192.168.0.100,10.0.0.248,11442,502,6,3,3993,BENIGN
2025-05-02 19:30:13.109565,192.168.0.186,10.0.0.123,64320,623,17,5,2600,BENIGN
2025-05-02 19:30:13.160304,192.168.0.122,10.0.0.156,24164,115,17,2,2428,BENIGN
2025-05-02 19:30:13.214289,192.168.0.234,10.0.0.25,4953,584,1,5,4090,BENIGN
2025-05-02 19:30:13.273208,192.168.0.192,10.0.0.30,42885,660,6,4,3272,BENIGN
2025-05-02 19:30:13.327536,192.168.0.188,10.0.0.213,43504,203,6,7,4095,BENIGN
2025-05-02 19:30:13.378002,192.168.0.117,10.0.0.97,49424,392,17,7,6307,BENIGN
2025-05-02 19:30:13.442155,192.168.0.241,10.0.0.55,42131,226,6,7,2800,BENIGN
2025-05-02 19:30:13.493438,192.168.0.252,10.0.0.112,48311,724,6,2,1726,BENIGN
2025-05-02 19:30:13.544249,192.168.0.23,10.0.0.12,31607,873,6,10,11630,BENIGN
2025-05-02 19:30:13.628916,192.168.0.81,10.0.0.229,6425,626,17,9,6048,BENIGN
2025-05-02 19:30:13.693813,192.168.0.198,10.0.0.35,31127,488,17,3,4176,BENIGN
2025-05-02 19:30:13.744616,192.168.0.56,10.0.0.39,30393,529,17,5,1695,BENIGN
2025-05-02 19:30:13.803680,192.168.0.63,10.0.0.168,2292,183,17,2,2186,BENIGN
2025-05-02 19:30:13.859892,192.168.0.221,10.0.0.46,17433,596,1,6,3552,BENIGN
2025-05-02 19:30:13.910674,192.168.0.95,10.0.0.91,5441,119,6,7,7952,BENIGN
2025-05-02 19:30:13.960805,192.168.0.228,10.0.0.24,20738,128,6,10,7520,BENIGN
2025-05-02 19:30:14.011095,192.168.0.12,10.0.0.152,33381,853,6,5,4445,BENIGN
2025-05-02 19:30:14.061445,192.168.0.226,10.0.0.91,12754,885,6,7,1316,BENIGN
2025-05-02 19:30:14.111769,192.168.0.119,10.0.0.240,38468,489,6,6,2910,BENIGN
2025-05-02 19:30:14.165616,192.168.0.161,10.0.0.87,17782,399,1,6,3378,BENIGN
2025-05-02 19:30:14.238879,192.168.0.235,10.0.0.215,49153,9,17,4,4984,BENIGN
2025-05-02 19:30:14.294282,192.168.0.57,10.0.0.10,51081,892,17,2,2878,BENIGN
2025-05-02 19:30:14.346583,192.168.0.227,10.0.0.47,57469,326,6,3,4017,BENIGN
2025-05-02 19:30:14.397163,192.168.0.88,10.0.0.107,44454,341,6,2,1770,BENIGN
2025-05-02 19:30:14.449928,192.168.0.174,10.0.0.249,28397,376,6,2,1468,BENIGN
2025-05-02 19:30:14.547085,192.168.0.46,10.0.0.213,18508,115,17,10,13590,BENIGN
2025-05-02 19:30:14.598132,192.168.0.78,10.0.0.34,18045,947,1,10,7280,BENIGN
2025-05-02 19:30:14.649764,192.168.0.124,10.0.0.42,22843,484,1,4,484,BENIGN
2025-05-02 19:30:14.700752,192.168.0.181,10.0.0.11,53419,813,6,10,13660,BENIGN
2025-05-02 19:30:14.760134,192.168.0.85,10.0.0.12,12766,175,1,8,7392,BENIGN
2025-05-02 19:30:14.810704,192.168.0.169,10.0.0.52,56151,990,6,3,3768,BENIGN
2025-05-02 19:30:14.861308,192.168.0.43,10.0.0.142,57690,550,1,9,8748,BENIGN
2025-05-02 19:30:14.911626,192.168.0.161,10.0.0.88,13621,703,1,1,1401,BENIGN
2025-05-02 19:30:14.962049,192.168.0.38,10.0.0.162,15173,370,17,4,2516,BENIGN
2025-05-02 19:30:15.012353,192.168.0.159,10.0.0.44,24247,862,1,6,6228,BENIGN
2025-05-02 19:30:15.062763,192.168.0.226,10.0.0.47,60420,361,17,8,7880,BENIGN
2025-05-02 19:30:15.113263,192.168.0.102,10.0.0.87,8330,953,6,3,3516,BENIGN
2025-05-02 19:30:15.163720,192.168.0.132,10.0.0.110,30730,558,17,10,14220,BENIGN
2025-05-02 19:30:15.214246,192.168.0.115,10.0.0.44,35349,120,17,1,1113,BENIGN
2025-05-02 19:30:15.268019,192.168.0.42,10.0.0.247,24520,802,17,8,3592,BENIGN
2025-05-02 19:30:15.318254,192.168.0.230,10.0.0.235,6335,509,17,7,4200,BENIGN
2025-05-02 19:30:15.373841,192.168.0.59,10.0.0.201,62236,652,17,4,4928,BENIGN
2025-05-02 19:30:15.424138,192.168.0.156,10.0.0.77,4836,902,17,8,1992,BENIGN
2025-05-02 19:30:15.477827,192.168.0.185,10.0.0.147,58736,420,17,3,3315,BENIGN
2025-05-02 19:30:15.528961,192.168.0.5,10.0.0.156,16500,813,1,5,5575,BENIGN
2025-05-02 19:30:15.579542,192.168.0.190,10.0.0.210,28042,625,1,9,13149,BENIGN
2025-05-02 19:30:15.630355,192.168.0.55,10.0.0.100,23706,598,6,1,111,BENIGN
2025-05-02 19:30:15.681615,192.168.0.56,10.0.0.136,8060,1,1,2,2216,BENIGN
2025-05-02 19:30:15.734283,192.168.0.168,10.0.0.227,42903,368,1,10,12580,BENIGN
2025-05-02 19:30:15.785238,192.168.0.170,10.0.0.23,14146,526,17,8,1968,BENIGN
2025-05-02 19:30:15.835656,192.168.0.214,10.0.0.246,53485,815,17,5,2245,BENIGN
2025-05-02 19:30:15.886031,192.168.0.177,10.0.0.23,18601,745,6,7,7973,BENIGN
2025-05-02 19:30:15.936567,192.168.0.217,10.0.0.168,23119,808,1,6,3498,BENIGN
2025-05-02 19:30:15.987272,192.168.0.29,10.0.0.252,4350,924,17,3,1317,BENIGN
2025-05-02 19:30:16.037702,192.168.0.229,10.0.0.92,60589,606,1,5,4520,BENIGN
2025-05-02 19:30:16.131962,192.168.0.85,10.0.0.12,27287,831,17,10,1950,BENIGN
2025-05-02 19:30:16.194326,192.168.0.3,10.0.0.123,55732,306,6,10,9220,BENIGN
2025-05-02 19:30:16.265013,192.168.0.114,10.0.0.52,13962,607,6,9,4293,BENIGN
2025-05-02 19:30:16.316108,192.168.0.60,10.0.0.13,13727,696,17,1,703,BENIGN
2025-05-02 19:30:16.369626,192.168.0.148,10.0.0.10,57799,232,1,8,5496,BENIGN
2025-05-02 19:30:16.420181,192.168.0.128,10.0.0.124,62719,492,6,9,2403,BENIGN
2025-05-02 19:30:16.470336,192.168.0.28,10.0.0.244,35495,690,6,10,6760,BENIGN
2025-05-02 19:30:16.520909,192.168.0.89,10.0.0.235,48939,664,1,8,2360,BENIGN
2025-05-02 19:30:16.571193,192.168.0.237,10.0.0.46,64855,694,1,8,5080,BENIGN
2025-05-02 19:30:16.621395,192.168.0.85,10.0.0.75,9383,70,1,8,5496,BENIGN
2025-05-02 19:30:16.671671,192.168.0.101,10.0.0.181,23754,84,6,7,511,BENIGN
2025-05-02 19:30:16.722303,192.168.0.9,10.0.0.56,32225,502,6,9,4257,BENIGN
2025-05-02 19:30:16.772543,192.168.0.68,10.0.0.245,63274,324,6,1,793,BENIGN
2025-05-02 19:30:16.822682,192.168.0.101,10.0.0.225,11666,61,6,8,1256,BENIGN
2025-05-02 19:30:16.873151,192.168.0.232,10.0.0.167,15292,711,17,2,1268,BENIGN
2025-05-02 19:30:16.923578,192.168.0.248,10.0.0.3,17561,84,17,1,1478,BENIGN
2025-05-02 19:30:16.974080,192.168.0.186,10.0.0.172,31302,915,6,2,1980,BENIGN
2025-05-02 19:30:17.024259,192.168.0.160,10.0.0.69,64702,195,17,8,8304,BENIGN
2025-05-02 19:30:17.074747,192.168.0.170,10.0.0.7,24672,577,17,5,6710,BENIGN
2025-05-02 19:30:17.125096,192.168.0.46,10.0.0.48,44998,1024,1,4,5128,BENIGN
2025-05-02 19:30:17.175412,192.168.0.204,10.0.0.209,65048,724,17,5,1745,BENIGN
2025-05-02 19:30:17.225650,192.168.0.57,10.0.0.192,3108,513,1,9,4806,BENIGN
2025-05-02 19:30:17.276300,192.168.0.247,10.0.0.54,8144,471,1,3,3744,DOS
2025-05-02 19:30:17.326871,192.168.0.112,10.0.0.163,35241,667,17,6,7308,DDoS
2025-05-02 19:30:17.407831,192.168.0.51,10.0.0.116,55379,641,1,3,3195,BENIGN
2025-05-02 19:30:17.464427,192.168.0.169,10.0.0.232,9698,764,17,1,346,BENIGN
2025-05-02 19:30:17.518665,192.168.0.216,10.0.0.221,44398,945,6,2,1826,BENIGN
2025-05-02 19:30:17.569855,192.168.0.119,10.0.0.44,37759,935,17,5,6620,BENIGN
2025-05-02 19:30:17.621705,192.168.0.60,10.0.0.196,39322,905,6,3,2838,BENIGN
2025-05-02 19:30:17.674309,192.168.0.154,10.0.0.153,6480,647,17,2,1632,BENIGN
2025-05-02 19:30:17.724666,192.168.0.136,10.0.0.199,25301,993,17,2,1772,BENIGN
2025-05-02 19:30:17.774785,192.168.0.169,10.0.0.166,14417,791,6,7,6608,BENIGN
2025-05-02 19:30:17.824984,192.168.0.39,10.0.0.254,40070,861,17,5,3455,BENIGN
2025-05-02 19:30:17.875600,192.168.0.235,10.0.0.187,27589,675,17,6,2010,BENIGN
2025-05-02 19:30:17.926400,192.168.0.207,10.0.0.132,22208,516,6,10,2090,BENIGN
2025-05-02 19:30:17.976897,192.168.0.66,10.0.0.107,61999,83,6,4,1300,BENIGN
2025-05-02 19:30:18.027099,192.168.0.89,10.0.0.53,44435,773,1,7,9121,BENIGN
2025-05-02 19:30:18.218968,192.168.0.73,10.0.0.11,4012,90,1,5,515,BENIGN
2025-05-02 19:30:18.273694,192.168.0.62,10.0.0.130,45590,731,17,4,3576,BENIGN
2025-05-02 19:30:18.334337,192.168.0.168,10.0.0.13,4570,275,1,2,2828,BENIGN
2025-05-02 19:30:18.385052,192.168.0.22,10.0.0.119,45288,265,17,8,11192,BENIGN
2025-05-02 19:30:18.435635,192.168.0.2,10.0.0.229,46974,906,17,3,1863,BENIGN
2025-05-02 19:30:18.486192,192.168.0.44,10.0.0.158,46268,681,17,2,1590,BENIGN
2025-05-02 19:30:18.536453,192.168.0.139,10.0.0.32,24079,980,17,9,9936,BENIGN
2025-05-02 19:30:18.594769,192.168.0.109,10.0.0.101,43902,653,1,10,3970,BENIGN
2025-05-02 19:30:18.645322,192.168.0.215,10.0.0.14,6393,81,1,9,9153,BENIGN
2025-05-02 19:30:18.695722,192.168.0.251,10.0.0.208,53998,955,17,10,11900,BENIGN
2025-05-02 19:30:18.746419,192.168.0.65,10.0.0.144,44323,945,17,7,707,BENIGN
2025-05-02 19:30:18.796739,192.168.0.158,10.0.0.136,58415,169,17,3,3054,BENIGN
2025-05-02 19:30:18.847340,192.168.0.181,10.0.0.136,38736,111,1,6,4032,BENIGN
2025-05-02 19:30:18.898077,192.168.0.161,10.0.0.59,33706,992,6,8,1672,BENIGN
2025-05-02 19:30:18.948296,192.168.0.145,10.0.0.45,3711,516,6,4,1332,BENIGN
2025-05-02 19:30:18.998407,192.168.0.10,10.0.0.46,52889,235,17,9,9873,BENIGN
2025-05-02 19:30:19.048739,192.168.0.44,10.0.0.146,42879,495,6,8,4256,BENIGN
2025-05-02 19:30:19.099197,192.168.0.70,10.0.0.119,30115,835,1,10,4480,BENIGN
2025-05-02 19:30:19.149397,192.168.0.69,10.0.0.127,14539,132,1,4,4960,BENIGN
2025-05-02 19:30:19.199588,192.168.0.222,10.0.0.36,50412,545,1,2,954,BENIGN
2025-05-02 19:30:19.249764,192.168.0.168,10.0.0.136,30296,711,17,7,2324,BENIGN
2025-05-02 19:30:19.300080,192.168.0.125,10.0.0.126,19524,453,1,4,3900,BENIGN
2025-05-02 19:30:19.350471,192.168.0.151,10.0.0.136,48356,814,1,3,3807,BENIGN
2025-05-02 19:30:19.406381,192.168.0.30,10.0.0.60,22105,153,17,1,926,BENIGN
2025-05-02 19:30:19.465397,192.168.0.211,10.0.0.147,37218,651,1,7,8666,BENIGN
2025-05-02 19:30:19.518376,192.168.0.220,10.0.0.115,41884,570,1,2,2370,BENIGN
2025-05-02 19:30:19.568783,192.168.0.210,10.0.0.88,45144,869,6,4,4704,BENIGN
2025-05-02 19:30:19.622869,192.168.0.100,10.0.0.12,37747,319,1,1,1186,BENIGN
2025-05-02 19:30:19.673114,192.168.0.207,10.0.0.74,39141,772,1,8,11696,BENIGN
2025-05-02 19:30:19.723284,192.168.0.18,10.0.0.98,37545,423,17,9,4977,DOS
2025-05-02 19:30:19.773853,192.168.0.138,10.0.0.164,12180,379,17,3,4083,BENIGN
2025-05-02 19:30:19.824197,192.168.0.235,10.0.0.61,38523,748,6,9,2592,BENIGN
2025-05-02 19:30:19.874685,192.168.0.130,10.0.0.211,11735,193,6,7,3780,BENIGN
2025-05-02 19:30:19.925116,192.168.0.220,10.0.0.55,51952,485,6,4,1836,BENIGN
2025-05-02 19:30:19.975402,192.168.0.43,10.0.0.195,43638,843,1,7,7126,BENIGN
2025-05-02 19:30:20.025622,192.168.0.211,10.0.0.77,9540,228,17,2,2788,DOS
2025-05-02 19:30:20.076219,192.168.0.76,10.0.0.69,34947,223,1,9,11475,BENIGN
2025-05-02 19:30:20.128604,192.168.0.89,10.0.0.126,4241,898,6,2,2666,DOS
2025-05-02 19:30:20.179419,192.168.0.40,10.0.0.27,52434,304,17,5,6225,BENIGN
2025-05-02 19:30:20.238635,192.168.0.239,10.0.0.244,2620,658,1,3,1926,DDoS
2025-05-02 19:30:20.290631,192.168.0.62,10.0.0.225,26611,172,6,3,4131,BENIGN
2025-05-02 19:30:20.340796,192.168.0.36,10.0.0.242,59187,22,17,2,674,BENIGN
2025-05-02 19:30:20.391035,192.168.0.182,10.0.0.148,13969,335,6,2,1762,BENIGN
2025-05-02 19:30:20.441426,192.168.0.138,10.0.0.89,17236,949,17,3,1959,DOS
2025-05-02 19:30:20.492050,192.168.0.99,10.0.0.253,60433,967,17,4,4740,BENIGN
2025-05-02 19:30:20.542372,192.168.0.109,10.0.0.151,1743,619,6,3,1506,BENIGN
2025-05-02 19:30:20.592674,192.168.0.200,10.0.0.20,54526,889,17,8,3176,BENIGN
2025-05-02 19:30:20.646087,192.168.0.105,10.0.0.177,25213,854,6,8,3984,BENIGN
2025-05-02 19:30:20.696496,192.168.0.15,10.0.0.90,34491,584,17,5,4700,BENIGN
2025-05-02 19:30:20.746937,192.168.0.216,10.0.0.12,16996,847,1,4,284,BENIGN
2025-05-02 19:30:20.797606,192.168.0.212,10.0.0.243,47667,938,1,1,530,DDoS
2025-05-02 19:30:20.848155,192.168.0.32,10.0.0.131,9163,956,17,2,184,BENIGN
2025-05-02 19:30:20.898598,192.168.0.157,10.0.0.55,61963,492,6,1,1419,DOS
2025-05-02 19:30:20.949089,192.168.0.115,10.0.0.209,60330,419,1,6,6564,DOS
2025-05-02 19:30:20.999469,192.168.0.102,10.0.0.148,49475,282,1,8,1944,BENIGN
2025-05-02 19:30:21.049797,192.168.0.105,10.0.0.96,22296,694,6,5,6555,BENIGN
2025-05-02 19:30:21.100238,192.168.0.136,10.0.0.47,39875,308,17,10,4140,BENIGN
2025-05-02 19:30:21.150494,192.168.0.131,10.0.0.154,56739,619,6,6,1842,BENIGN
2025-05-02 19:30:21.201131,192.168.0.244,10.0.0.110,40444,371,1,1,165,BENIGN
2025-05-02 19:30:21.251267,192.168.0.54,10.0.0.205,30045,962,6,1,560,BENIGN
2025-05-02 19:30:21.301520,192.168.0.226,10.0.0.168,41680,925,6,5,3795,BENIGN
2025-05-02 19:30:21.352657,192.168.0.202,10.0.0.136,24335,941,17,8,10136,BENIGN
2025-05-02 19:30:21.404364,192.168.0.143,10.0.0.159,55507,804,6,3,1539,BENIGN
2025-05-02 19:30:21.454652,192.168.0.23,10.0.0.164,2244,481,17,8,6464,BENIGN
2025-05-02 19:30:21.511319,192.168.0.15,10.0.0.22,43394,746,1,5,1760,BENIGN
2025-05-02 19:30:21.571008,192.168.0.167,10.0.0.10,46897,338,6,2,1890,BENIGN
2025-05-02 19:30:21.621375,192.168.0.228,10.0.0.183,52787,243,1,4,2020,DOS
2025-05-02 19:30:21.675381,192.168.0.126,10.0.0.35,47364,1022,1,5,5565,BENIGN
2025-05-02 19:30:21.725867,192.168.0.86,10.0.0.28,7807,967,1,9,10980,BENIGN
2025-05-02 19:30:21.776192,192.168.0.83,10.0.0.200,42304,410,6,3,2871,BENIGN
2025-05-02 19:30:21.826691,192.168.0.53,10.0.0.241,36114,653,17,2,2138,BENIGN
2025-05-02 19:30:21.877052,192.168.0.241,10.0.0.202,12299,28,1,8,7232,BENIGN
2025-05-02 19:30:21.927375,192.168.0.14,10.0.0.188,24894,965,1,2,2406,BENIGN
2025-05-02 19:30:21.977787,192.168.0.224,10.0.0.96,49929,403,6,2,2014,BENIGN
2025-05-02 19:30:22.028023,192.168.0.12,10.0.0.99,1253,578,6,1,863,BENIGN
2025-05-02 19:30:22.082872,192.168.0.208,10.0.0.20,40843,348,17,1,1349,BENIGN
2025-05-02 19:30:22.134231,192.168.0.206,10.0.0.3,9789,1005,1,8,7136,PORT_SCAN
2025-05-02 19:30:22.184579,192.168.0.72,10.0.0.97,59040,613,17,4,5420,BENIGN
2025-05-02 19:30:22.235985,192.168.0.185,10.0.0.8,38052,290,1,10,1140,PORT_SCAN
2025-05-02 19:30:22.286287,192.168.0.133,10.0.0.166,58854,368,1,1,850,BENIGN
2025-05-02 19:30:22.336877,192.168.0.228,10.0.0.77,33206,683,6,4,2012,BENIGN
2025-05-02 19:30:22.387174,192.168.0.78,10.0.0.237,8426,772,6,9,11520,BENIGN
2025-05-02 19:30:22.437420,192.168.0.247,10.0.0.56,28533,811,6,2,128,PORT_SCAN
2025-05-02 19:30:22.487946,192.168.0.230,10.0.0.218,32925,942,6,7,9303,BENIGN
2025-05-02 19:30:22.538549,192.168.0.177,10.0.0.216,42763,518,6,3,3861,BENIGN
2025-05-02 19:30:22.588784,192.168.0.83,10.0.0.249,52427,236,17,1,1103,BENIGN
2025-05-02 19:30:22.638960,192.168.0.1,10.0.0.216,29646,727,17,6,7950,DOS
2025-05-02 19:30:22.693026,192.168.0.49,10.0.0.24,2307,605,17,10,11220,BENIGN
2025-05-02 19:30:22.743287,192.168.0.44,10.0.0.26,64829,562,1,3,4101,BENIGN
2025-05-02 19:30:22.793896,192.168.0.96,10.0.0.246,10292,433,6,2,1584,BENIGN
2025-05-02 19:30:22.844268,192.168.0.185,10.0.0.92,50529,383,1,3,1083,BENIGN
2025-05-02 19:30:22.894382,192.168.0.110,10.0.0.4,4732,225,1,9,5769,BENIGN
2025-05-02 19:30:22.944875,192.168.0.118,10.0.0.113,10349,571,6,4,1348,BENIGN
2025-05-02 19:30:22.995207,192.168.0.118,10.0.0.41,49232,21,1,1,196,BENIGN
2025-05-02 19:30:23.045486,192.168.0.176,10.0.0.154,12024,558,1,6,3786,BENIGN
2025-05-02 19:30:23.096128,192.168.0.105,10.0.0.180,11286,565,6,10,3480,BENIGN
2025-05-02 19:30:23.146711,192.168.0.251,10.0.0.198,3906,952,1,3,2013,BENIGN
2025-05-02 19:30:23.197013,192.168.0.115,10.0.0.73,28235,33,17,2,1768,BENIGN
2025-05-02 19:30:23.247561,192.168.0.66,10.0.0.159,42721,504,6,7,7994,PORT_SCAN
2025-05-02 19:30:23.297843,192.168.0.2,10.0.0.186,18736,591,17,1,250,BENIGN
2025-05-02 19:30:23.348406,192.168.0.9,10.0.0.8,46846,478,17,7,7371,DDoS
2025-05-02 19:30:23.404613,192.168.0.29,10.0.0.203,36021,281,17,3,3447,BENIGN
2025-05-02 19:30:23.472476,192.168.0.15,10.0.0.95,13148,700,17,1,220,PORT_SCAN
2025-05-02 19:30:23.523713,192.168.0.38,10.0.0.114,60964,372,1,8,9504,BENIGN
2025-05-02 19:30:23.578638,192.168.0.49,10.0.0.248,25720,758,17,6,8532,BENIGN
