Timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_packets_s,flow_bytes_s,Label
2025-05-02 18:30:33.519432,192.168.0.77,10.0.0.44,50038,149,6,2,526,BENIGN
2025-05-02 18:30:33.569700,192.168.0.205,10.0.0.18,49131,379,6,8,5480,BENIGN
2025-05-02 18:30:33.620484,192.168.0.43,10.0.0.231,18042,82,6,8,2872,DDoS
2025-05-02 18:30:33.670992,192.168.0.246,10.0.0.244,53998,36,6,2,1206,BENIGN
2025-05-02 18:30:33.721836,192.168.0.4,10.0.0.70,14864,180,17,1,1216,BENIGN
2025-05-02 18:30:33.775437,192.168.0.117,10.0.0.105,47513,759,6,1,124,BENIGN
2025-05-02 18:30:33.835436,192.168.0.12,10.0.0.239,2788,57,6,1,758,BENIGN
2025-05-02 18:30:33.886914,192.168.0.29,10.0.0.119,60745,453,6,5,2195,BENIGN
2025-05-02 18:30:33.942664,192.168.0.189,10.0.0.93,8527,733,6,8,1688,BENIGN
2025-05-02 18:30:33.997635,192.168.0.244,10.0.0.46,30250,414,17,2,1136,BENIGN
2025-05-02 18:30:34.048930,192.168.0.88,10.0.0.69,37241,91,6,9,9117,BENIGN
2025-05-02 18:30:34.099743,192.168.0.55,10.0.0.14,41127,577,1,7,6146,PORT_SCAN
2025-05-02 18:30:34.150274,192.168.0.16,10.0.0.76,63695,670,1,3,1533,BENIGN
2025-05-02 18:30:34.200640,192.168.0.170,10.0.0.1,12108,469,1,8,4616,BENIGN
2025-05-02 18:30:34.329954,192.168.0.136,10.0.0.249,1630,98,17,3,1416,BENIGN
2025-05-02 18:30:34.387010,192.168.0.37,10.0.0.24,49648,431,1,8,1568,BENIGN
2025-05-02 18:30:34.437272,192.168.0.150,10.0.0.165,32705,831,1,5,5025,BENIGN
2025-05-02 18:30:34.488104,192.168.0.88,10.0.0.235,15979,473,1,4,3716,BENIGN
2025-05-02 18:30:34.545793,192.168.0.87,10.0.0.251,63332,292,6,6,8016,BENIGN
2025-05-02 18:30:34.596367,192.168.0.228,10.0.0.8,1526,578,17,1,89,BENIGN
2025-05-02 18:30:34.663816,192.168.0.183,10.0.0.63,20230,873,6,10,4270,BENIGN
2025-05-02 18:30:34.715874,192.168.0.226,10.0.0.170,49727,502,6,1,1191,BENIGN
2025-05-02 18:30:34.781673,192.168.0.107,10.0.0.235,48271,591,1,9,585,BENIGN
2025-05-02 18:30:34.833845,192.168.0.176,10.0.0.193,43842,165,17,2,394,BENIGN
2025-05-02 18:30:34.884154,192.168.0.51,10.0.0.188,36927,47,17,3,885,BENIGN
2025-05-02 18:30:34.934553,192.168.0.16,10.0.0.26,9242,899,17,8,5864,BENIGN
2025-05-02 18:30:34.987225,192.168.0.86,10.0.0.84,43239,22,6,4,1212,BENIGN
2025-05-02 18:30:35.039253,192.168.0.101,10.0.0.173,34146,218,6,2,2248,BENIGN
2025-05-02 18:30:35.102832,192.168.0.92,10.0.0.103,23709,473,1,5,6670,BENIGN
2025-05-02 18:30:35.153226,192.168.0.226,10.0.0.143,10534,159,1,9,7137,BENIGN
2025-05-02 18:30:35.207009,192.168.0.203,10.0.0.40,57253,171,1,3,1284,BENIGN
2025-05-02 18:30:35.260151,192.168.0.15,10.0.0.58,46417,295,17,9,2493,BENIGN
2025-05-02 18:30:35.318017,192.168.0.59,10.0.0.62,29028,315,1,4,5708,BENIGN
2025-05-02 18:30:35.370178,192.168.0.154,10.0.0.177,49308,932,17,10,740,BENIGN
2025-05-02 18:30:35.427022,192.168.0.173,10.0.0.168,53819,704,17,3,1767,BENIGN
2025-05-02 18:30:35.478452,192.168.0.63,10.0.0.116,57929,398,17,9,11871,BENIGN
2025-05-02 18:30:35.528951,192.168.0.198,10.0.0.36,25437,523,17,9,4140,BENIGN
2025-05-02 18:30:35.581785,192.168.0.176,10.0.0.141,35744,258,1,7,9352,BENIGN
2025-05-02 18:30:35.640100,192.168.0.164,10.0.0.54,53779,631,17,2,264,BENIGN
2025-05-02 18:30:35.693324,192.168.0.5,10.0.0.173,57349,616,17,9,10890,BENIGN
2025-05-02 18:30:35.756576,192.168.0.44,10.0.0.111,49163,606,1,6,6144,BENIGN
2025-05-02 18:30:35.808008,192.168.0.15,10.0.0.134,62893,227,6,5,2790,BENIGN
2025-05-02 18:30:35.859401,192.168.0.148,10.0.0.170,13020,235,6,7,6489,BENIGN
2025-05-02 18:30:35.910119,192.168.0.25,10.0.0.79,39321,251,1,4,5736,DDoS
2025-05-02 18:30:35.970776,192.168.0.135,10.0.0.30,51816,185,6,1,1017,BENIGN
2025-05-02 18:30:36.035816,192.168.0.127,10.0.0.248,8148,97,1,6,6006,DOS
2025-05-02 18:30:36.093601,192.168.0.74,10.0.0.100,6010,34,6,8,9968,BENIGN
2025-05-02 18:30:36.152574,192.168.0.219,10.0.0.214,3766,239,1,10,10930,BENIGN
2025-05-02 18:30:36.216708,192.168.0.36,10.0.0.220,2268,953,6,3,2841,BENIGN
2025-05-02 18:30:36.268311,192.168.0.224,10.0.0.164,38291,991,6,1,1322,BENIGN
2025-05-02 18:30:36.320009,192.168.0.94,10.0.0.49,17447,1020,1,1,766,BENIGN
2025-05-02 18:30:36.371594,192.168.0.239,10.0.0.179,28618,876,17,2,2890,BENIGN
2025-05-02 18:30:36.422791,192.168.0.60,10.0.0.192,24047,426,1,2,2868,BENIGN
2025-05-02 18:30:36.473242,192.168.0.203,10.0.0.57,23354,753,6,8,11816,BENIGN
2025-05-02 18:30:36.523830,192.168.0.120,10.0.0.27,52234,863,17,5,4840,BENIGN
2025-05-02 18:30:36.574271,192.168.0.230,10.0.0.24,11663,14,6,8,5376,BENIGN
2025-05-02 18:30:36.624970,192.168.0.129,10.0.0.48,2654,185,6,10,5370,BENIGN
2025-05-02 18:30:36.675712,192.168.0.164,10.0.0.204,32864,337,17,3,1581,BENIGN
2025-05-02 18:30:36.732076,192.168.0.217,10.0.0.219,15989,645,17,2,1776,PORT_SCAN
2025-05-02 18:30:36.782262,192.168.0.26,10.0.0.191,53780,736,1,8,6976,BENIGN
2025-05-02 18:30:36.832836,192.168.0.42,10.0.0.84,22799,274,1,8,7688,BENIGN
2025-05-02 18:30:36.884149,192.168.0.240,10.0.0.224,52142,163,17,2,1958,BENIGN
2025-05-02 18:30:36.935063,192.168.0.81,10.0.0.68,7595,419,17,2,2838,PORT_SCAN
2025-05-02 18:30:36.985741,192.168.0.170,10.0.0.219,53078,78,1,2,2664,BENIGN
2025-05-02 18:30:37.035998,192.168.0.166,10.0.0.93,53333,824,17,6,3228,BENIGN
2025-05-02 18:30:37.086426,192.168.0.251,10.0.0.252,30419,782,1,6,6354,BENIGN
2025-05-02 18:30:37.136969,192.168.0.141,10.0.0.34,56978,464,6,10,14620,BENIGN
2025-05-02 18:30:37.188640,192.168.0.7,10.0.0.15,62777,539,6,1,493,BENIGN
2025-05-02 18:30:37.239793,192.168.0.18,10.0.0.174,11365,127,1,5,7045,BENIGN
2025-05-02 18:30:37.290466,192.168.0.80,10.0.0.122,36286,297,17,1,1366,BENIGN
2025-05-02 18:30:37.340669,192.168.0.163,10.0.0.250,21671,569,1,8,5512,BENIGN
2025-05-02 18:30:37.391039,192.168.0.83,10.0.0.184,49356,286,17,5,3835,BENIGN
2025-05-02 18:30:37.441476,192.168.0.132,10.0.0.141,19716,231,1,4,2320,BENIGN
2025-05-02 18:30:37.495361,192.168.0.86,10.0.0.133,27773,16,6,7,5600,BENIGN
2025-05-02 18:30:37.545630,192.168.0.59,10.0.0.65,21876,201,17,4,1040,DDoS
2025-05-02 18:30:37.596105,192.168.0.8,10.0.0.62,2840,128,6,9,9414,BENIGN
2025-05-02 18:30:37.646881,192.168.0.27,10.0.0.41,31977,985,17,10,11220,BENIGN
2025-05-02 18:30:37.697647,192.168.0.138,10.0.0.130,2959,143,17,5,3700,BENIGN
2025-05-02 18:30:37.754620,192.168.0.3,10.0.0.177,8579,650,6,2,412,BENIGN
2025-05-02 18:30:37.805304,192.168.0.202,10.0.0.153,16360,894,6,6,6624,BENIGN
2025-05-02 18:30:37.855815,192.168.0.76,10.0.0.69,60328,731,1,5,3785,BENIGN
2025-05-02 18:30:37.906430,192.168.0.249,10.0.0.114,8359,750,17,1,1134,BENIGN
2025-05-02 18:30:37.957390,192.168.0.146,10.0.0.229,18540,175,6,4,260,BENIGN
2025-05-02 18:30:38.030734,192.168.0.93,10.0.0.168,56884,435,17,3,2130,BENIGN
2025-05-02 18:30:38.092376,192.168.0.141,10.0.0.96,58273,454,6,8,10864,BENIGN
2025-05-02 18:30:38.142937,192.168.0.150,10.0.0.138,36178,998,17,4,3520,BENIGN
2025-05-02 18:30:38.193179,192.168.0.80,10.0.0.99,20819,58,1,10,8700,BENIGN
2025-05-02 18:30:38.243923,192.168.0.118,10.0.0.215,16110,19,1,8,2880,BENIGN
2025-05-02 18:30:38.294349,192.168.0.136,10.0.0.20,13367,563,1,2,2722,BENIGN
2025-05-02 18:30:38.344793,192.168.0.16,10.0.0.142,4373,21,6,10,6930,BENIGN
2025-05-02 18:30:38.395506,192.168.0.46,10.0.0.216,50133,223,1,2,2208,BENIGN
2025-05-02 18:30:38.445678,192.168.0.71,10.0.0.35,5444,423,17,10,7250,BENIGN
2025-05-02 18:30:38.496211,192.168.0.83,10.0.0.248,19791,789,6,3,1968,DOS
2025-05-02 18:30:38.546941,192.168.0.34,10.0.0.52,15349,249,17,5,7090,BENIGN
2025-05-02 18:30:38.597483,192.168.0.77,10.0.0.23,54029,965,17,2,1088,BENIGN
2025-05-02 18:30:38.647945,192.168.0.19,10.0.0.60,22529,739,17,10,1980,BENIGN
2025-05-02 18:30:38.698392,192.168.0.34,10.0.0.3,11785,876,17,9,3708,BENIGN
2025-05-02 18:30:38.748781,192.168.0.155,10.0.0.45,60735,384,6,7,8820,BENIGN
2025-05-02 18:30:38.804272,192.168.0.113,10.0.0.6,56479,495,1,2,2110,BENIGN
2025-05-02 18:30:38.854522,192.168.0.183,10.0.0.242,25003,922,1,8,7136,BENIGN
2025-05-02 18:30:38.904848,192.168.0.197,10.0.0.95,11430,31,6,8,8488,BENIGN
2025-05-02 18:30:38.955494,192.168.0.36,10.0.0.225,28395,853,1,2,1308,BENIGN
2025-05-02 18:30:39.010462,192.168.0.8,10.0.0.97,48287,490,1,3,4497,BENIGN
2025-05-02 18:30:39.060858,192.168.0.183,10.0.0.225,38715,25,6,4,720,BENIGN
2025-05-02 18:30:39.111242,192.168.0.107,10.0.0.47,60814,942,17,4,2100,BENIGN
2025-05-02 18:30:39.161907,192.168.0.97,10.0.0.147,25554,351,17,6,6114,BENIGN
2025-05-02 18:30:39.212559,192.168.0.122,10.0.0.13,49155,566,1,10,11940,BENIGN
2025-05-02 18:30:39.268024,192.168.0.146,10.0.0.128,38030,282,17,2,1484,BENIGN
2025-05-02 18:30:39.331839,192.168.0.204,10.0.0.182,44046,434,1,5,5865,BENIGN
2025-05-02 18:30:39.382140,192.168.0.12,10.0.0.48,26577,556,17,8,2208,BENIGN
2025-05-02 18:30:39.536506,192.168.0.232,10.0.0.24,49680,1006,17,1,1104,BENIGN
2025-05-02 18:30:39.588043,192.168.0.154,10.0.0.73,8586,787,17,2,1396,BENIGN
2025-05-02 18:30:39.644470,192.168.0.168,10.0.0.184,50856,149,17,3,4023,BENIGN
2025-05-02 18:30:39.695010,192.168.0.160,10.0.0.10,47346,285,1,2,2482,BENIGN
2025-05-02 18:30:39.748597,192.168.0.54,10.0.0.125,47035,650,17,3,4323,BENIGN
2025-05-02 18:30:39.810103,192.168.0.145,10.0.0.83,57052,341,17,4,4544,BENIGN
2025-05-02 18:30:39.860987,192.168.0.38,10.0.0.223,24289,998,6,7,8932,BENIGN
2025-05-02 18:30:39.911538,192.168.0.137,10.0.0.59,41731,285,17,10,12370,BENIGN
2025-05-02 18:30:39.968697,192.168.0.3,10.0.0.251,42101,996,17,4,1500,BENIGN
2025-05-02 18:30:40.019135,192.168.0.17,10.0.0.204,38597,782,6,4,4756,BENIGN
2025-05-02 18:30:40.076318,192.168.0.192,10.0.0.123,2005,521,17,5,6820,BENIGN
2025-05-02 18:30:40.128073,192.168.0.197,10.0.0.125,12959,1002,6,1,609,BENIGN
2025-05-02 18:30:40.178427,192.168.0.4,10.0.0.205,15505,829,6,8,3496,BENIGN
2025-05-02 18:30:40.228788,192.168.0.133,10.0.0.217,15003,308,17,10,12850,BENIGN
2025-05-02 18:30:40.279249,192.168.0.138,10.0.0.28,1109,27,1,9,8550,BENIGN
2025-05-02 18:30:40.330156,192.168.0.16,10.0.0.130,43321,883,6,3,1395,BENIGN
2025-05-02 18:30:40.380592,192.168.0.253,10.0.0.93,65187,230,6,8,4936,BENIGN
2025-05-02 18:30:40.439468,192.168.0.87,10.0.0.176,58561,346,1,2,216,BENIGN
2025-05-02 18:30:40.491805,192.168.0.205,10.0.0.233,63471,461,1,3,2121,DDoS
2025-05-02 18:30:40.572714,192.168.0.2,10.0.0.21,10441,785,6,6,3846,BENIGN
2025-05-02 18:30:40.623265,192.168.0.64,10.0.0.49,18795,446,1,7,10339,BENIGN
2025-05-02 18:30:40.678109,192.168.0.97,10.0.0.142,54477,692,17,10,2860,BENIGN
2025-05-02 18:30:40.732607,192.168.0.81,10.0.0.203,24790,921,17,2,1614,BENIGN
2025-05-02 18:30:40.783561,192.168.0.118,10.0.0.190,7217,104,17,6,5880,BENIGN
2025-05-02 18:30:40.833940,192.168.0.65,10.0.0.124,58025,103,1,8,10064,BENIGN
2025-05-02 18:30:40.897804,192.168.0.26,10.0.0.22,45358,285,17,10,11850,BENIGN
2025-05-02 18:30:40.949156,192.168.0.105,10.0.0.138,43076,387,6,10,8240,BENIGN
2025-05-02 18:30:41.001785,192.168.0.89,10.0.0.110,18502,857,1,10,5440,BENIGN
2025-05-02 18:30:41.065862,192.168.0.50,10.0.0.60,55682,686,17,8,6240,BENIGN
2025-05-02 18:30:41.124927,192.168.0.226,10.0.0.159,13395,700,6,7,8078,BENIGN
2025-05-02 18:30:41.197917,192.168.0.177,10.0.0.139,49883,743,6,10,10930,BENIGN
2025-05-02 18:30:41.248969,192.168.0.67,10.0.0.252,50666,75,17,4,3184,BENIGN
2025-05-02 18:30:41.316136,192.168.0.113,10.0.0.118,59176,108,6,5,4355,BENIGN
2025-05-02 18:30:41.369685,192.168.0.249,10.0.0.213,56196,905,1,2,378,BENIGN
2025-05-02 18:30:41.420491,192.168.0.113,10.0.0.88,48625,426,6,1,530,BENIGN
2025-05-02 18:30:41.471109,192.168.0.229,10.0.0.92,57818,917,6,6,8142,BENIGN
2025-05-02 18:30:41.522978,192.168.0.193,10.0.0.145,8476,404,1,2,1352,BENIGN
2025-05-02 18:30:41.587365,192.168.0.19,10.0.0.194,59230,911,17,8,3312,BENIGN
2025-05-02 18:30:41.641821,192.168.0.51,10.0.0.31,14251,143,17,7,4886,BENIGN
2025-05-02 18:30:41.698890,192.168.0.65,10.0.0.51,16416,631,1,4,4692,DDoS
2025-05-02 18:30:41.750135,192.168.0.83,10.0.0.58,29128,386,1,1,105,BENIGN
2025-05-02 18:30:41.806793,192.168.0.27,10.0.0.181,42330,926,1,1,365,BENIGN
2025-05-02 18:30:41.858988,192.168.0.179,10.0.0.67,60030,601,1,9,4770,BENIGN
2025-05-02 18:30:41.909710,192.168.0.12,10.0.0.164,39299,66,17,10,10890,DDoS
2025-05-02 18:30:41.967471,192.168.0.107,10.0.0.87,44164,217,1,9,801,BENIGN
2025-05-02 18:30:42.018345,192.168.0.208,10.0.0.47,48363,412,6,1,864,BENIGN
2025-05-02 18:30:42.079506,192.168.0.11,10.0.0.110,37196,892,1,5,3815,BENIGN
2025-05-02 18:30:42.129947,192.168.0.2,10.0.0.4,37318,320,17,6,3756,BENIGN
2025-05-02 18:30:42.206645,192.168.0.207,10.0.0.197,17651,761,17,6,2310,BENIGN
2025-05-02 18:30:42.261870,192.168.0.71,10.0.0.42,9446,278,17,2,2410,DDoS
2025-05-02 18:30:42.313524,192.168.0.99,10.0.0.245,62388,1023,17,8,6360,BENIGN
2025-05-02 18:30:42.364253,192.168.0.63,10.0.0.81,34606,894,6,9,6624,BENIGN
2025-05-02 18:30:42.418208,192.168.0.86,10.0.0.13,6124,874,1,3,3339,BENIGN
2025-05-02 18:30:42.484451,192.168.0.200,10.0.0.163,24707,277,17,2,314,BENIGN
2025-05-02 18:30:42.542855,192.168.0.15,10.0.0.116,59083,365,6,7,2604,BENIGN
2025-05-02 18:30:42.593966,192.168.0.106,10.0.0.38,9400,621,6,6,5148,BENIGN
2025-05-02 18:30:42.673648,192.168.0.96,10.0.0.248,58427,10,17,1,564,BENIGN
2025-05-02 18:30:42.725259,192.168.0.89,10.0.0.245,17362,525,6,8,4272,BENIGN
2025-05-02 18:30:42.776134,192.168.0.80,10.0.0.135,20772,942,1,1,630,BENIGN
2025-05-02 18:30:42.827338,192.168.0.163,10.0.0.239,37673,433,6,3,1911,BENIGN
2025-05-02 18:30:42.884672,192.168.0.184,10.0.0.183,10572,27,6,6,1764,BENIGN
2025-05-02 18:30:42.936863,192.168.0.123,10.0.0.126,9821,201,17,8,9744,BENIGN
2025-05-02 18:30:42.988433,192.168.0.47,10.0.0.63,39389,885,17,4,4136,BENIGN
2025-05-02 18:30:43.038795,192.168.0.96,10.0.0.14,18006,880,1,10,7210,DOS
2025-05-02 18:30:43.090285,192.168.0.113,10.0.0.13,23655,19,6,10,8430,BENIGN
2025-05-02 18:30:43.140969,192.168.0.147,10.0.0.47,39843,494,17,9,6759,BENIGN
2025-05-02 18:30:43.191876,192.168.0.151,10.0.0.64,8430,109,6,2,2484,BENIGN
2025-05-02 18:30:43.242434,192.168.0.127,10.0.0.239,23112,301,6,4,5884,BENIGN
2025-05-02 18:30:43.299148,192.168.0.154,10.0.0.84,51933,351,1,10,14200,BENIGN
2025-05-02 18:30:43.349563,192.168.0.72,10.0.0.194,6510,1000,6,7,3479,BENIGN
2025-05-02 18:30:43.404083,192.168.0.200,10.0.0.87,9674,746,17,6,3336,BENIGN
2025-05-02 18:30:43.457958,192.168.0.160,10.0.0.109,61736,661,17,1,930,DDoS
2025-05-02 18:30:43.508935,192.168.0.26,10.0.0.200,25444,603,1,4,5084,BENIGN
2025-05-02 18:30:43.568408,192.168.0.53,10.0.0.131,10163,64,6,2,1476,BENIGN
2025-05-02 18:30:43.619029,192.168.0.187,10.0.0.52,51220,499,1,3,1704,BENIGN
2025-05-02 18:30:43.672667,192.168.0.115,10.0.0.142,11263,503,17,7,8603,BENIGN
2025-05-02 18:30:43.750195,192.168.0.13,10.0.0.87,30064,345,6,10,720,BENIGN
2025-05-02 18:30:43.800570,192.168.0.201,10.0.0.47,50215,662,6,8,9616,BENIGN
2025-05-02 18:30:43.862624,192.168.0.54,10.0.0.24,65159,190,1,1,1130,BENIGN
2025-05-02 18:30:43.913232,192.168.0.129,10.0.0.55,25270,639,6,3,2220,BENIGN
2025-05-02 18:30:43.963925,192.168.0.182,10.0.0.42,36648,885,17,3,366,BENIGN
2025-05-02 18:30:44.029386,192.168.0.115,10.0.0.220,29369,716,1,9,6678,DDoS
2025-05-02 18:30:44.080090,192.168.0.118,10.0.0.52,41855,681,17,4,1636,BENIGN
2025-05-02 18:30:44.130415,192.168.0.126,10.0.0.243,12295,170,6,4,2788,BENIGN
2025-05-02 18:30:44.181236,192.168.0.19,10.0.0.8,26732,779,1,8,2000,BENIGN
2025-05-02 18:30:44.232501,192.168.0.51,10.0.0.170,21435,381,17,3,1866,BENIGN
2025-05-02 18:30:44.291692,192.168.0.100,10.0.0.245,32091,819,17,10,5070,BENIGN
2025-05-02 18:30:44.342532,192.168.0.96,10.0.0.59,17640,1007,17,6,7956,BENIGN
2025-05-02 18:30:44.424510,192.168.0.114,10.0.0.209,11925,965,6,6,8676,BENIGN
2025-05-02 18:30:44.479005,192.168.0.84,10.0.0.130,1146,615,17,10,14570,BENIGN
2025-05-02 18:30:44.546740,192.168.0.22,10.0.0.114,64940,378,6,4,5636,DDoS
2025-05-02 18:30:44.613668,192.168.0.17,10.0.0.40,62165,729,17,7,7399,BENIGN
2025-05-02 18:30:44.670091,192.168.0.235,10.0.0.207,60765,765,1,1,871,DDoS
2025-05-02 18:30:44.721511,192.168.0.67,10.0.0.58,27684,37,1,3,1233,BENIGN
2025-05-02 18:30:44.785161,192.168.0.98,10.0.0.152,48914,676,17,3,273,BENIGN
2025-05-02 18:30:44.842426,192.168.0.54,10.0.0.144,16605,938,1,10,1780,BENIGN
2025-05-02 18:30:44.901049,192.168.0.234,10.0.0.232,36668,728,17,3,3996,BENIGN
2025-05-02 18:30:45.099123,192.168.0.3,10.0.0.19,42031,697,1,1,198,BENIGN
2025-05-02 18:30:45.185151,192.168.0.15,10.0.0.60,3529,1021,17,8,1352,BENIGN
2025-05-02 18:30:45.236124,192.168.0.109,10.0.0.28,59179,491,6,8,6184,BENIGN
2025-05-02 18:30:45.286764,192.168.0.105,10.0.0.177,54999,404,6,9,5175,BENIGN
2025-05-02 18:30:45.342006,192.168.0.109,10.0.0.29,59284,48,17,6,5586,BENIGN
2025-05-02 18:30:45.417442,192.168.0.48,10.0.0.141,51530,86,17,3,1986,BENIGN
2025-05-02 18:30:45.468594,192.168.0.93,10.0.0.208,52636,989,6,7,3528,BENIGN
2025-05-02 18:30:45.518978,192.168.0.89,10.0.0.48,54424,176,1,3,2337,BENIGN
2025-05-02 18:30:45.598435,192.168.0.57,10.0.0.125,10113,1018,17,7,6454,BENIGN
2025-05-02 18:30:45.653429,192.168.0.41,10.0.0.214,21966,155,1,4,3360,BENIGN
2025-05-02 18:30:45.704855,192.168.0.81,10.0.0.230,19767,998,6,10,7450,DOS
2025-05-02 18:30:45.762142,192.168.0.233,10.0.0.68,9333,160,1,1,874,BENIGN
2025-05-02 18:30:45.812721,192.168.0.178,10.0.0.15,55841,1010,6,8,10656,BENIGN
2025-05-02 18:30:45.864107,192.168.0.172,10.0.0.86,17637,957,17,5,1445,BENIGN
2025-05-02 18:30:45.942799,192.168.0.27,10.0.0.165,46004,685,6,8,11064,BENIGN
2025-05-02 18:30:45.997332,192.168.0.75,10.0.0.69,36566,188,6,4,1168,BENIGN
2025-05-02 18:30:46.073317,192.168.0.98,10.0.0.93,13590,908,1,6,7338,BENIGN
2025-05-02 18:30:46.124259,192.168.0.127,10.0.0.206,13299,961,17,5,4375,BENIGN
2025-05-02 18:30:46.176540,192.168.0.218,10.0.0.78,16585,237,1,1,409,BENIGN
2025-05-02 18:30:46.227393,192.168.0.113,10.0.0.164,27959,1016,6,1,246,BENIGN
2025-05-02 18:30:46.278749,192.168.0.190,10.0.0.224,54625,869,6,10,11060,BENIGN
2025-05-02 18:30:46.329795,192.168.0.124,10.0.0.235,38614,408,1,1,505,BENIGN
2025-05-02 18:30:46.395314,192.168.0.31,10.0.0.91,44553,393,6,9,1053,BENIGN
2025-05-02 18:30:46.445876,192.168.0.205,10.0.0.29,52044,892,1,6,1548,BENIGN
2025-05-02 18:30:46.504794,192.168.0.147,10.0.0.220,14460,46,17,4,560,BENIGN
2025-05-02 18:30:46.562048,192.168.0.105,10.0.0.20,3440,365,1,2,2964,BENIGN
2025-05-02 18:30:46.630385,192.168.0.95,10.0.0.127,9489,899,6,3,3876,BENIGN
2025-05-02 18:30:46.681817,192.168.0.231,10.0.0.217,56988,758,6,4,864,BENIGN
2025-05-02 18:30:46.732047,192.168.0.24,10.0.0.54,41190,293,17,4,1128,BENIGN
2025-05-02 18:30:46.784206,192.168.0.106,10.0.0.177,9384,22,17,6,4938,DOS
2025-05-02 18:30:46.834419,192.168.0.91,10.0.0.209,47517,878,6,5,6240,BENIGN
2025-05-02 18:30:46.900053,192.168.0.28,10.0.0.200,49318,26,17,7,9464,BENIGN
2025-05-02 18:30:46.953697,192.168.0.122,10.0.0.191,36613,868,1,10,2100,BENIGN
2025-05-02 18:30:47.004261,192.168.0.86,10.0.0.54,1970,715,6,5,4925,DDoS
2025-05-02 18:30:47.058139,192.168.0.208,10.0.0.94,17278,306,1,8,10224,BENIGN
2025-05-02 18:30:47.119459,192.168.0.74,10.0.0.54,49769,288,1,3,4158,BENIGN
2025-05-02 18:30:47.169855,192.168.0.133,10.0.0.159,16819,642,1,3,3297,BENIGN
2025-05-02 18:30:47.221828,192.168.0.11,10.0.0.11,46813,16,1,7,1708,BENIGN
2025-05-02 18:30:47.277790,192.168.0.159,10.0.0.107,8526,474,17,10,11410,BENIGN
2025-05-02 18:30:47.330804,192.168.0.57,10.0.0.234,23696,581,6,7,5901,BENIGN
2025-05-02 18:30:47.385699,192.168.0.171,10.0.0.84,42110,203,6,7,4116,BENIGN
2025-05-02 18:30:47.436527,192.168.0.192,10.0.0.215,7840,371,6,1,913,BENIGN
2025-05-02 18:30:47.486963,192.168.0.25,10.0.0.249,16590,971,17,5,3795,BENIGN
2025-05-02 18:30:47.537644,192.168.0.27,10.0.0.134,14699,678,17,7,7994,BENIGN
2025-05-02 18:30:47.589458,192.168.0.126,10.0.0.157,51353,1019,6,10,6200,BENIGN
2025-05-02 18:30:47.641822,192.168.0.103,10.0.0.53,34969,861,17,8,9944,BENIGN
2025-05-02 18:30:47.711699,192.168.0.129,10.0.0.197,41263,705,1,6,3438,DOS
2025-05-02 18:30:47.769137,192.168.0.14,10.0.0.191,4329,28,1,3,1071,BENIGN
2025-05-02 18:30:47.819888,192.168.0.62,10.0.0.72,26476,31,6,10,12600,BENIGN
